new_source_id,source_id,Experiment,harvest_year,plots,start_date_orig,start date,end_date_orig,end_date,type,flag,record,tidy_record,Column,rate,unit,water_volume,water_volume_unit
862,175,R/BK/1,1966,cropped sections,04-Oct-65,04/10/1965,,,diary record,1,"section IA (all plots, plot 20 (sections IB and II) sprayed with aminotriazole at 4 lb and ammonia thiocyanate at 3.7 lb","section IA (all plots, plot 20 (sections IB and II) sprayed with ammonia thiocyanate",,3.7,lb per acre,,
863,176,R/BK/1,1966,cropped sections,07-Oct-65,07/10/1965,,,diary record,1,Ground Chalk applied,Ground chalk applied,,,,,
864,177,R/BK/1,1966,cropped sections,28-Oct-65,28/10/1965,,,diary record,1,dung applied,Dung applied,,,,,
865,178,R/BK/1,1966,cropped sections,29-Oct-65,29/10/1965,,,diary record,1,ploughed,Ploughed,,,,,
866,179,R/BK/1,1966,cropped sections,15-Nov-65,15/11/1965,,,diary record,1,autumn fertilizers applied,autumn fertilizers applied,,,,,
867,180,R/BK/1,1966,cropped sections,07-Jan-66,07/01/1966,,,diary record,1,seed drilled at 187 lb,Seed drilled,,187,lb per acre,,
868,181,R/BK/1,1966,cropped sections,02-May-66,02/05/1966,,,diary record,1,spring fertilizers applied,spring fertilizers applied,,,,,
869,182,R/BK/1,1966,cropped sections,16-May-66,16/05/1966,,,diary record,1,second dressing of nitrate of soda applied to plot 16,second dressing of nitrate of soda applied to plot 16,,,,,
870,183,R/BK/1,1966,cropped sections,16-May-66,16/05/1966,,,diary record,1,"sprayed with Ioxynil/mecoprop (Actril C at 6 pints in 40 gals), all sections except VA",sprayed all sections except VA with Ioxynil/mecoprop (Actril C),,6,pints per acre,40,gallons per acre
871,184,R/BK/1,1966,cropped sections,06-Sep-66,06/09/1966,,,diary record,1,combine harvested,combine harvested,,,,,
872,185,R/BK/1,1966,cropped sections,,,,,variety,1,Squareheads Master 13/4 (Rothamsted seed from Broadbalk field),Squareheads Master 13/4 (Rothamsted seed from Broadbalk field),,,,,
873,186,R/BK/1,1966,fallow section (IB),29-Oct-65,29/10/1965,01-Nov-65,01/11/1965,diary record,1,ploughed,Ploughed,,,,,
874,187,R/BK/1,1966,fallow section (IB),23-May-66,23/05/1966,,,diary record,1,ploughed,Ploughed,,,,,
875,188,R/BK/1,1966,fallow section (IB),14-Jul-66,14/07/1966,15-Jul-66,15/07/1966,diary record,1,ploughed,Ploughed,,,,,
876,189,R/BK/1,1967,cropped sections,16-Sep-66,16/09/1966,,,diary record,1,"section IA, sprayed with aminotriazole at 4 lb and ammonium thiocyanate at 3.7 lb in 40 gals","section IA, sprayed with aminotriazole",,4,lb per acre,40,gallons per acre
876,189,R/BK/1,1967,cropped sections,16-Sep-66,16/09/1966,,,diary record,1,"section IA, sprayed with aminotriazole at 4 lb and ammonium thiocyanate at 3.7 lb in 40 gals","section IA, sprayed with ammonium thiocyanate",,3.7,lb per acre,40,gallons per acre
877,190,R/BK/1,1967,cropped sections,21-Sep-66,21/09/1966,,,diary record,1,Ground Chalk applied,Ground chalk applied,,,,,
878,191,R/BK/1,1967,cropped sections,12-Oct-66,12/10/1966,,,diary record,1,ploughed,Ploughed,,,,,
879,192,R/BK/1,1967,cropped sections,14-Oct-66,14/10/1966,,,diary record,1,dung applied and ploughed in,dung applied and ploughed in,,,,,
880,193,R/BK/1,1967,cropped sections,02-Nov-66,02/11/1966,,,diary record,1,autumn fertilizers applied,autumn fertilizers applied,,,,,
881,194,R/BK/1,1967,cropped sections,03-Nov-66,03/11/1966,,,diary record,1,"rotary cultivated, seed drilled at 185 lb",rotary cultivated,,,,,
881,194,R/BK/1,1967,cropped sections,03-Nov-66,03/11/1966,,,diary record,1,"rotary cultivated, seed drilled at 185 lb",Seed drilled,,185,lb per acre,,
882,195,R/BK/1,1967,cropped sections,19-Apr-67,19/04/1967,,,diary record,1,spring fertilizers applied,spring fertilizers applied,,,,,
883,196,R/BK/1,1967,cropped sections,27-Apr-67,27/04/1967,,,diary record,1,second dressing of nitrate of soda applied to plot 16,second dressing of nitrate of soda applied to plot 16,,,,,
884,197,R/BK/1,1967,cropped sections,01-May-67,01/05/1967,,,diary record,1,all sections except VA sprayed with ioxynil/mecoprop (Actril C at 6 pints in 20 gals),sprayed all sections except VA with Ioxynil/mecoprop (Actril C),,6,pints per acre,20,gallons per acre
885,198,R/BK/1,1967,cropped sections,31-Aug-67,31/08/1967,,,diary record,1,combine harvested,combine harvested,,,,,
886,199,R/BK/1,1967,cropped sections,,,,,variety,1,Squareheads Master 13/4 (Rothamsted seed from Broadbalk field),Squareheads Master 13/4 (Rothamsted seed from Broadbalk field),,,,,
887,200,R/BK/1,1967,fallow section (II),12-Oct-66,12/10/1966,,,diary record,1,ploughed,Ploughed,,,,,
888,201,R/BK/1,1967,fallow section (II),03-Nov-66,03/11/1966,,,diary record,1,rotary cultivated,rotary cultivated,,,,,
889,202,R/BK/1,1967,fallow section (II),29-Mar-67,29/03/1967,,,diary record,1,ploughed,Ploughed,,,,,
890,203,R/BK/1,1967,fallow section (II),05-Jul-67,05/07/1967,,,diary record,1,ploughed,Ploughed,,,,,
891,204,R/EX/4,1949, ,03-Jan-49,03/01/1949,10-Jan-49,10/01/1949,diary record,1,ploughed,Ploughed,,,,,
892,205,R/EX/4,1949, ,22-Mar-49,22/03/1949,,,diary record,1,springtined,springtined,,,,,
893,206,R/EX/4,1949, ,23-Mar-49,23/03/1949,,,diary record,1,drilled,drilled,,,,,
894,207,R/EX/4,1949, ,24-Mar-49,24/03/1949,,,diary record,1,"Sulphate of ammonia applied, 2.5 cwt/acre, harrowed in",Sulphate of ammonia applied,,2.5,cwt per acre,,
894,207,R/EX/4,1949,,24-Mar-49,24/03/1949,,,diary record,1,"Sulphate of ammonia applied, 2.5 cwt/acre, harrowed in",harrowed in,,,,,
895,208,R/EX/4,1949, ,01-Apr-49,01/04/1949,,,diary record,1,Rolled,Rolled,,,,,
896,209,R/EX/4,1949, ,09-Aug-49,09/08/1949,,,diary record,1,Harvested,Harvested,,,,,
897,210,R/EX/4,1949, ,,,,,Variety,1,Plumage Archer,Plumage Archer,,,,,
898,211,R/EX/4,1950, ,30-Aug-49,30/08/1949,01-Sep-49,01/09/1949,diary record,1,ploughed,Ploughed,,,,,
899,212,R/EX/4,1950, ,14-Oct-49,14/10/1949,,,diary record,1,springtined,springtined,,,,,
900,213,R/EX/4,1950, ,16-Dec-49,16/12/1949,,,diary record,1,ploughed,Ploughed,,,,,
901,214,R/EX/4,1950, ,08-Mar-50,08/03/1950,,,diary record,1,springtined,springtined,,,,,
902,215,R/EX/4,1950, ,11-Mar-50,11/03/1950,,,diary record,1,springtined,springtined,,,,,
903,216,R/EX/4,1950, ,13-Mar-50,13/03/1950,,,diary record,1,Sulphate of ammonia drilled,Sulphate of ammonia drilled,,,,,
904,217,R/EX/4,1950, ,14-Mar-50,14/03/1950,,,Harrowed,1,,,,,,,
905,218,R/EX/4,1950, ,15-Mar-50,15/03/1950,,,"seed drilled, harrowed in and rolled",1,,,,,,,
906,219,R/EX/4,1950, ,30-May-50,30/05/1950,,,diary record,1,Thistles cut,Thistles cut,,,,,
907,220,R/EX/4,1950, ,07-Aug-50,07/08/1950,,,diary record,1,Harvested,Harvested,,,,,
908,221,R/EX/4,1950, ,,,,,variety,1,Plumage Archer,Plumage Archer,,,,,
909,222,R/EX/4,1951, ,29-Aug-50,29/08/1950,,,diary record,1,ploughed,Ploughed,,,,,
910,223,R/EX/4,1951, ,27-Jan-51,27/01/1951,,,diary record,1,ploughed,Ploughed,,,,,
911,224,R/EX/4,1951, ,16-Apr-51,16/04/1951,,,diary record,1,"seed drilled at 3 bushels per acre, sulphate of 
ammonia drilled",Seed drilled,,3,bushels per acre,,
911,224,R/EX/4,1951, ,16-Apr-51,16/04/1951,,,diary record,1,"seed drilled at 3 bushels per acre, sulphate of 
ammonia drilled",Sulphate of ammonia drilled,,,,,
911,224,R/EX/4,1951,,16-Apr-51,16/04/1951,,,diary record,1,"seed drilled at 3 bushels per acre, sulphate of drilled",sulphate of drilled,,,,,
912,225,R/EX/4,1951, ,03-Sep-51,03/09/1951,,,harvested,1,,,,,,,
913,226,R/EX/4,1951, ,,,,,variety,1,Plumage Archer,Plumage Archer,,,,,
914,227,R/EX/4,1952, ,14-Sep-51,14/09/1951,,,diary record,1,ploughed,Ploughed,,,,,
915,228,R/EX/4,1952, ,17-Dec-51,17/12/1951,,,diary record,1,ploughed,Ploughed,,,,,
916,229,R/EX/4,1952, ,28-Feb-52,28/02/1952,,,"seed drilled at 3 bushels per acre, sulphate of ammonia applied",1,,,,,,,
917,230,R/EX/4,1952, ,31-Jul-52,31/07/1952,,,diary record,1,Harvested,Harvested,,,,,
918,231,R/EX/4,1952, ,,,,,variety,1,Plumage Archer,Plumage Archer,,,,,
919,232,R/EX/4,1953, ,04-Sep-52,04/09/1952,,,diary record,1,ploughed,Ploughed,,,,,
920,233,R/EX/4,1953, ,26-Feb-53,26/02/1953,,,diary record,1,2.5 cwt sulphate of ammonia per acre applied,Sulphate of ammonia applied,,2.5,cwt N per acre,,
921,234,R/EX/4,1953, ,27-Feb-53,27/02/1953,,,diary record,1,seed drilled at 3 bushels per acre,Seed drilled,,3,bushels per acre,,
922,235,R/EX/4,1953, ,26-May-53,26/05/1953,,,diary record,1,sprayed with M.C.P.A. at 2 pints per acre,sprayed with MCPA,,2,pints per acre,,
923,236,R/EX/4,1953, ,,,,,variety,1,Plumage Archer,Plumage Archer,,,,,
924,237,R/EX/4,1954, ,02-Sep-53,02/09/1953,,,diary record,1,ploughed,Ploughed,,,,,
925,238,R/EX/4,1954, ,21-Oct-53,21/10/1953,,,diary record,1,ploughed,Ploughed,,,,,
926,239,R/EX/4,1954, ,16-Mar-54,16/03/1954,,,diary record,1,"seed drilled at 3 bushels per acre, sulphate of ammonia applied",Seed drilled,,3,bushels per acre,,
926,239,R/EX/4,1954, ,16-Mar-54,16/03/1954,,,diary record,1,"seed drilled at 3 bushels per acre, sulphate of ammonia applied",Sulphate of ammonia applied,,,,,
926,239,R/EX/4,1954,,16-Mar-54,16/03/1954,,,diary record,1,"seed drilled at 3 bushels per acre, sulphate of ammonia applied",Sulphate of ammonia applied,,,,,
927,240,R/EX/4,1954, ,28-Aug-54,28/08/1954,,,diary record,1,Harvested,Harvested,,,,,
928,241,R/EX/4,1954, ,,,,,variety,1,Plumage Archer,Plumage Archer,,,,,
929,242,R/EX/4,1955, ,28-Sep-54,28/09/1954,,,diary record,1,ploughed,Ploughed,,,,,
930,243,R/EX/4,1955, ,31-Dec-54,31/12/1954,,,diary record,1,1st dressing of ground Chalk applied to acid area,1st dressing of ground Chalk applied to acid area,,,,,
931,244,R/EX/4,1955, ,10-Jan-55,10/01/1955,,,diary record,1,ploughed,Ploughed,,,,,
932,245,R/EX/4,1955, ,18-Mar-55,18/03/1955,,,diary record,1,2nd dressing of ground Chalk applied,2nd dressing of ground Chalk applied,,,,,
933,246,R/EX/4,1955, ,21-Mar-55,21/03/1955,,,diary record,1,Nitrochalk applied at 3.25 cwt per acre,Nitro-chalk applied,,3.25,cwt N per acre,,
934,247,R/EX/4,1955, ,22-Mar-55,22/03/1955,,,diary record,1,seed drilled at 3 bushels per acre,Seed drilled,,3,bushels per acre,,
935,248,R/EX/4,1955, ,31-Mar-55,31/03/1955,,,diary record,1,sprayed with M.C.P.A. at 2.5 pints in 40 gallons per acre,sprayed with MCPA,,2.5,pints per acre,40,gallons per acre
936,249,R/EX/4,1955, ,28-Jul-55,28/07/1955,,,diary record,1,parts of certain plots infested with wild oats (Avena autumn) cut and discarded,parts of certain plots infested with wild oats (Avena autumn) cut and discarded,,,,,
937,250,R/EX/4,1955, ,15-Aug-55,15/08/1955,,,diary record,1,Harvested,Harvested,,,,,
938,251,R/EX/4,1955, ,,,,,variety,1,Plumage Archer,Plumage Archer,,,,,
939,252,R/EX/4,1956, ,12-Sep-55,12/09/1955,23-Sep-55,23/09/1955,diary record,1,ploughed,Ploughed,,,,,
940,253,R/EX/4,1956, ,21-Nov-55,21/11/1955,,,diary record,1,ploughed,Ploughed,,,,,
941,254,R/EX/4,1956, ,26-Mar-56,26/03/1956,,,diary record,1,'Nitro-chalk' applied at 3.5 cwt per acre,Nitro-chalk applied,,3.5,cwt N per acre,,
942,255,R/EX/4,1956, ,03-Apr-56,03/04/1956,,,diary record,1,seed drilled at 3 bushels per acre,Seed drilled,,3,bushels per acre,,
943,256,R/EX/4,1956, ,17-May-56,17/05/1956,,,diary record,1,"sprayed with MCPA, at 3 pints in 40 gallons per acre",sprayed with MCPA,,3,pints per acre,40,gallons per acre
944,257,R/EX/4,1956, ,30-Aug-56,30/08/1956,,,diary record,1,Harvested,Harvested,,,,,
945,258,R/EX/4,1956, ,,,,,variety,1,Plumage Archer,Plumage Archer,,,,,
946,259,R/EX/4,1957,cropped section,26-Sep-56,26/09/1956,27-Sep-56,27/09/1956,diary record,1,ploughed,Ploughed,,,,,
947,260,R/EX/4,1957,cropped section,21-Mar-57,21/03/1957,,,diary record,1,seed drilled at 2.75 bushels per acre,Seed drilled,,2.75,bushels per acre,,
948,261,R/EX/4,1957,cropped section,21-Aug-57,21/08/1957,,,diary record,1,Harvested,Harvested,,,,,
949,262,R/EX/4,1957, ,,,,,variety,1,Plumage Archer,Plumage Archer,,,,,
950,263,R/EX/4,1957,fallowed section,26-Sep-56,26/09/1956,27-Sep-56,27/09/1956,diary record,1,ploughed,Ploughed,,,,,
951,264,R/EX/4,1957,fallowed section,26-Jun-57,26/06/1957,,,diary record,1,ploughed,Ploughed,,,,,
952,265,R/EX/4,1957,fallowed section,21-Aug-57,21/08/1957,,,diary record,1,ploughed,Ploughed,,,,,
953,266,R/EX/4,1957,fallowed section,04-May-57,04/05/1957,,,diary record,1,sprayed with TCA at 20 1b in 80 gallons per acre,sprayed with TCA,,20,lb per acre,80,gallons per acre
954,267,R/EX/4,1957,fallowed section,07-Jun-57,07/06/1957,,,diary record,1,sprayed with TCA at 20 1b in 80 gallons per acre,sprayed with TCA,,20,lb per acre,80,gallons per acre
955,268,R/EX/4,1958,western half 1958 cropped section barley,31-Dec-57,31/12/1957,,,diary record,1,ploughed,Ploughed,,,,,
956,269,R/EX/4,1958,western half 1958 cropped section barley,12-Apr-58,12/04/1958,,,diary record,1,seed drilled at 2.75 bushels per acre,Seed drilled,,2.75,bushels per acre,,
957,270,R/EX/4,1958,western half 1958 cropped section barley,17-Apr-58,17/04/1958,,,diary record,1,Sulphate of ammonia applied at 2.5 cwt per acre,Sulphate of ammonia applied,,2.5,cwt per acre,,
958,271,R/EX/4,1958,western half 1958 cropped section barley,28-May-58,28/05/1958,,,diary record,1,sprayed with CMPP at 6 pints in 40 gallons per acre,sprayed with CMPP,,6,pints per acre,40,gallons per acre
959,272,R/EX/4,1958,western half 1958 cropped section barley,07-Sep-58,07/09/1958,,,diary record,1,combine harvested,combine harvested,,,,,
960,273,R/EX/4,1958,western half 1958 cropped section barley,,,,,variety,1,Plumage Archer,Plumage Archer,,,,,
961,274,R/EX/4,1958,western half 1958 fallow section,31-Dec-57,31/12/1957,,,diary record,1,ploughed,Ploughed,,,,,
962,275,R/EX/4,1958,western half 1958 fallow section,16-Jun-58,16/06/1958,,,diary record,1,ploughed,Ploughed,,,,,
963,276,R/EX/4,1958,eastern half 1957 potatoes,26-Sep-56,26/09/1956,,,diary record,1,ploughed,Ploughed,,,,,
964,277,R/EX/4,1958,eastern half 1957 potatoes,29-Apr-57,29/04/1957,,,diary record,1,"potatoes fertilizers applied, potatoes hand planted",potatoes fertilizers applied,,,,,
964,277,R/EX/4,1958,eastern half 1957 potatoes,29-Apr-57,29/04/1957,,,diary record,1,"potatoes fertilizers applied, potatoes hand planted",potatoes hand planted,,,,,
965,278,R/EX/4,1958,eastern half 1957 potatoes,06-Jul-58,06/07/1958,,,diary record,1,earthed up,earthed up,,,,,
966,279,R/EX/4,1958,eastern half 1957 potatoes,03-Aug-58,03/08/1958,,,diary record,1,sprayed with copper fungicide at 5 1b in 40 gallons per acre,sprayed with Copper Fungicide,,5,lb per acre,40,gallons per acre
967,280,R/EX/4,1958,eastern half 1957 potatoes,21-Aug-58,21/08/1958,,,diary record,1,sprayed with copper fungicide at 5 1b in 40 gallons per acre,sprayed with Copper Fungicide,,5,lb per acre,40,gallons per acre
968,281,R/EX/4,1958,eastern half 1957 potatoes,30-Sep-58,30/09/1958,,,diary record,1,Harvested,Harvested,,,,,
969,282,R/EX/4,1958,eastern half 1957 potatoes,,,,,variety,1,Majestic,Majestic,,,,,
970,283,R/EX/4,1958,eastern half 1957 sugar beet,04-Apr-58,04/04/1958,,,diary record,1,Majestic. square beet fertilizers applied,Fertilizers applied,,,,,
971,284,R/EX/4,1958,eastern half 1957 sugar beet,15-Apr-58,15/04/1958,,,diary record,1,seed drilled at 12 1b per acre,Seed drilled,,12,lb per acre,,
972,285,R/EX/4,1958,eastern half 1957 sugar beet,29-May-58,29/05/1958,,,diary record,1,sprayed with miscible DDT at 3 pints in 20 gallons per acre,sprayed with miscible DDT,,3,pints per acre,20,gallons per acre
973,286,R/EX/4,1958,eastern half 1957 sugar beet,19-Jun-58,19/06/1958,,,diary record,1,singled,singled,,,,,
974,287,R/EX/4,1958,eastern half 1957 sugar beet,09-Jul-58,09/07/1958,,,diary record,1,sprayed with demeton methyl at 12 fluid oz in 80 gallons per acre,sprayed with demeton methyl,,12,fluid oz per acre,80,gallons per acre
975,288,R/EX/4,1958,eastern half 1957 sugar beet,07-Nov-58,07/11/1958,,,diary record,1,Harvested,Harvested,,,,,
976,289,R/EX/4,1958,eastern half 1957 sugar beet,,,,,variety,1,Klein E,Klein E,,,,,
977,290,R/EX/4,1958,eastern half 1957 kale,04-Apr-58,04/04/1958,,,diary record,1,Kale seedbed N and PK applied,Kale seedbed N applpied,,,,,
977,290,R/EX/4,1958,eastern half 1957 kale,04-Apr-58,04/04/1958,,,diary record,1,Kale seedbed N and PK applied,Kale seedbed PK applied,,,,,
978,291,R/EX/4,1958,eastern half 1957 kale,27-Apr-58,27/04/1958,,,diary record,1,seed drilled at 6 1b per acre,Seed drilled,,6,lb per acre,,
979,292,R/EX/4,1958,eastern half 1957 kale,28-Jun-58,28/06/1958,,,diary record,1,Thinned,Thinned,,,,,
980,293,R/EX/4,1958,eastern half 1957 kale,02-Jul-58,02/07/1958,,,diary record,1,nitrogen top-dressings applied,nitrogen top dressing applied,,,,,
981,294,R/EX/4,1958,eastern half 1957 kale,13-Sep-58,13/09/1958,,,diary record,1,nitrogen top-dressings applied,nitrogen top dressing applied,,,,,
982,295,R/EX/4,1958,eastern half 1957 kale,02-Dec-58,02/12/1958,,,diary record,1,Harvested,Harvested,,,,,
983,296,R/EX/4,1958,eastern half 1957 kale,,,,,variety,1,Thousand Head,Thousand Head,,,,,
984,297,R/EX/4,1958,eastern half 1957 spring wheat,19-Mar-58,19/03/1958,,,diary record,1,fertilizers applied,Fertilizers applied,,,,,
985,298,R/EX/4,1958,eastern half 1957 spring wheat,21-Mar-58,21/03/1958,,,diary record,1,seed drilled at 3.5 bushels per acre,Seed drilled,,3.5,bushels per acre,,
986,299,R/EX/4,1958,eastern half 1957 spring wheat,19-Aug-58,19/08/1958,,,diary record,1,Harvested,Harvested,,,,,
987,300,R/EX/4,1958,eastern half 1957 spring wheat,,,,,variety,1,Koga II,Koga II,,,,,
988,301,R/EX/4,1958,eastern half 1957 barley,18-Mar-58,18/03/1958,,,diary record,1,fertilizers applied,Fertilizers applied,,,,,
989,302,R/EX/4,1958,eastern half 1957 barley,21-Mar-58,21/03/1958,,,diary record,1,seed drilled at 2.75 bushels per acre,Seed drilled,,2.75,bushels per acre,,
990,303,R/EX/4,1958,eastern half 1957 barley,01-Aug-58,01/08/1958,,,diary record,1,Harvested,Harvested,,,,,
991,304,R/EX/4,1958,eastern half 1957 barley,,,,,variety,1,Plumage Archer,Plumage Archer,,,,,
992,305,R/EX/4,1958,eastern half 1957 Swedes,17-Apr-58,17/04/1958,,,diary record,1,fertilizers applied,Fertilizers applied,,,,,
993,306,R/EX/4,1958,eastern half 1957 Swedes,27-Apr-58,27/04/1958,,,diary record,1,seed drilled at 6 1b per acre,Seed drilled,,6,lb per acre,,
994,307,R/EX/4,1958,eastern half 1957 Swedes,21-Jun-58,21/06/1958,,,diary record,1,singled,singled,,,,,
995,308,R/EX/4,1958,eastern half 1957 Swedes,15-Nov-58,15/11/1958,,,diary record,1,Harvested,Harvested,,,,,
996,309,R/EX/4,1958,eastern half 1957 Swedes,,,,,variety,1,Wilhelmsburger,Wilhelmsburger,,,,,
997,310,R/EX/4,1958,eastern half 1958 cropped sections,31-Dec-57,31/12/1957,,,diary record,1,ploughed,Ploughed,,,,,
998,311,R/EX/4,1958,eastern half 1958 potatoes,23-Apr-58,23/04/1958,,,diary record,1,fertilizers applied,Fertilizers applied,,,,,
999,312,R/EX/4,1958,eastern half 1958 potatoes,25-Apr-58,25/04/1958,,,diary record,1,potatoes hand planted,potatoes hand planted,,,,,
1000,313,R/EX/4,1958,eastern half 1958 potatoes,08-Jul-58,08/07/1958,,,diary record,1,earthed up,earthed up,,,,,
