source_id,Experiment,harvest_year,plots,start_date,end_date,type,record,
1582,W/RN/3,1956,ley second year,03-Sep-56,,diary record,'Nitro-chalk' applied,
1583,W/RN/3,1956,ley second year,04-May-56,12-May-56,diary record,grazed 8 circuits,
1584,W/RN/3,1956,ley second year,20-May-56,28-May-56,diary record,grazed 8 circuits,
1585,W/RN/3,1956,ley second year,17-Jun-56,25-Jun-56,diary record,grazed 8 circuits,
1586,W/RN/3,1956,ley second year,07-Jul-56,15-Jul-56,diary record,grazed 8 circuits,
1587,W/RN/3,1956,ley second year,08-Aug-56,17-Aug-56,diary record,grazed 8 circuits,
1588,W/RN/3,1956,ley second year,06-Sep-56,14-Sep-56,diary record,grazed 8 circuits,
1589,W/RN/3,1956,ley second year,01-Oct-56,09-Oct-56,diary record,grazed 8 circuits,
1590,W/RN/3,1956,ley second year,25-Oct-56,02-Nov-56,diary record,grazed 8 circuits,
1591,W/RN/3,1956,ley third year,13-Apr-56,,diary record,Basal potash applied,
1592,W/RN/3,1956,ley third year,16-May-56,,diary record,'Nitro-chalk' applied,
1593,W/RN/3,1956,ley third year,05-Sep-56,,diary record,'Nitro-chalk' applied,
1594,W/RN/3,1956,ley third year,26-Apr-56,04-May-56,diary record,grazed 9 circuits,
1595,W/RN/3,1956,ley third year,12-May-56,20-May-56,diary record,grazed 9 circuits,
1596,W/RN/3,1956,ley third year,09-Jun-56,17-Jun-56,diary record,grazed 9 circuits,
1597,W/RN/3,1956,ley third year,29-Jun-56,07-Jul-56,diary record,grazed 9 circuits,
1598,W/RN/3,1956,ley third year,17-Jul-56,25-Jul-56,diary record,grazed 9 circuits,
1599,W/RN/3,1956,ley third year,02-Aug-56,11-Aug-56,diary record,grazed 9 circuits,
1600,W/RN/3,1956,ley third year,29-Aug-56,06-Sep-56,diary record,grazed 9 circuits,
1601,W/RN/3,1956,ley third year,22-Sep-56,01-Oct-56,diary record,grazed 9 circuits,
1602,W/RN/3,1956,ley third year,17-Oct-56,25-Oct-56,diary record,grazed 9 circuits,
1603,W/RN/3,1956,lucerne first year,23-Sep-55,,diary record,ploughed twice,
1604,W/RN/3,1956,lucerne first year,28-Oct-55,,diary record,and,
1605,W/RN/3,1956,lucerne first year,16-Apr-56,,diary record,"Basal fertilizers applied, seed sown at 25 1b per acre",
1606,W/RN/3,1956,lucerne first year,05-May-56,,diary record,Dusted with 5% DDT,
1607,W/RN/3,1956,lucerne first year,07-May-56,,diary record,"sprayed with DDT emulsion, 3 pints per acre",
1608,W/RN/3,1956,lucerne first year,02-Jun-56,,diary record,"sprayed with DDT emulsion, 3 pints per acre",
1609,W/RN/3,1956,lucerne first year,08-Aug-56,,diary record,cut twice,
1610,W/RN/3,1956,lucerne first year,16-Nov-56,,diary record,cut twice,
1611,W/RN/3,1956,lucerne first year,,,variety,Du Puits,
1612,W/RN/3,1956,lucerne second year,13-Apr-56,,diary record,Basal potash applied,
1613,W/RN/3,1956,lucerne second year,21-Jun-56,,diary record,out 3 times,
1614,W/RN/3,1956,lucerne second year,08-Aug-56,,diary record,out 3 times,
1615,W/RN/3,1956,lucerne second year,16-Nov-56,,diary record,out 3 times,
1616,W/RN/3,1956,lucerne third year,13-Apr-56,,diary record,Basal potash applied,
1617,W/RN/3,1956,lucerne third year,21-Jun-56,,diary record,out 3 times,
1618,W/RN/3,1956,lucerne third year,08-Aug-56,,diary record,out 3 times,
1619,W/RN/3,1956,lucerne third year,16-Nov-56,,diary record,out 3 times,
1620,W/RN/3,1956,potatoes first course,23-Sep-55,,diary record,ploughed twice,
1621,W/RN/3,1956,potatoes first course,25-Oct-55,,diary record,and,
1622,W/RN/3,1956,potatoes first course,11-Apr-56,,diary record,Basal fertilizers applied,
1623,W/RN/3,1956,potatoes first course,13-Apr-56,,diary record,"ridged, potatoes planted",
1624,W/RN/3,1956,potatoes first course,22-Jun-56,,diary record,earthed up,
1625,W/RN/3,1956,potatoes first course,23-Jul-56,,diary record,"sprayed with Copper Fungicide, 5 1b in 40 gallons per acre",
1626,W/RN/3,1956,potatoes first course,04-Sep-56,,diary record,"sprayed with arsenious compound, 1 gallons in 40 gallons per acre",
1627,W/RN/3,1956,potatoes first course,04-Oct-56,05-Oct-56,diary record,lifted,
1628,W/RN/3,1956,potatoes first course,,,variety,Majestic,
1629,W/RN/3,1956,rye second course,03-Sep-55,,diary record,ploughed,
1630,W/RN/3,1956,rye second course,15-Oct-55,,diary record,seed drilled at 3 bushels per acre,
1631,W/RN/3,1956,rye second course,16-Apr-56,,diary record,'Nitro-chalk' applied,
1632,W/RN/3,1956,rye second course,20-Apr-56,,diary record,seed hay mixture undersown on 4 plots,
1633,W/RN/3,1956,rye second course,22-Aug-56,,diary record,Harvested,
1634,W/RN/3,1956,rye second course,,,variety,King II,
1635,W/RN/3,1956,seeds hay third course,09-May-55,,diary record,seed undersown in rye,
1636,W/RN/3,1956,seeds hay third course,09-Apr-56,,diary record,Basal fertilizers applied,
1637,W/RN/3,1956,seeds hay third course,21-Jun-56,,diary record,first cut,
1638,W/RN/3,1956,seeds hay third course,22-Jun-56,,diary record,'Nitro-chalk' applied,
1639,W/RN/3,1956,seeds hay third course,16-Nov-56,,diary record,second cut,
1640,W/RN/3,1956,carrots third course,06-Sep-55,,diary record,ploughed twice,
1641,W/RN/3,1956,carrots third course,12-Dec-55,,diary record,and,
1642,W/RN/3,1956,carrots third course,13-Apr-56,,diary record,"Basal fertilizers applied, seed drilled at 6 lb per acre",
1643,W/RN/3,1956,carrots third course,21-Jun-56,26-Jun-56,diary record,singled,
1644,W/RN/3,1956,carrots third course,08-Nov-56,,diary record,lifted,
1645,W/RN/3,1956,carrots third course,,,variety,James' Scarlat Intermediate,
1646,W/RN/3,1956,sugar beet first test crop,09-Nov-55,11-Nov-55,diary record,ploughed,
1647,W/RN/3,1956,sugar beet first test crop,08-Mar-56,,diary record,"dung applied, ploughed",
1648,W/RN/3,1956,sugar beet first test crop,09-Apr-56,,diary record,"Basal and treatment fertilizers applied, grubbed seed drilled at 12 1b per acre",
1649,W/RN/3,1956,sugar beet first test crop,07-May-56,,diary record,"sprayed with DDT emulsion, 3 pints in 40 gallons",
1650,W/RN/3,1956,sugar beet first test crop,01-Jun-56,05-Jun-56,diary record,singled,
1651,W/RN/3,1956,sugar beet first test crop,22-Oct-56,26-Oct-56,diary record,lifted,
1652,W/RN/3,1956,sugar beet first test crop,,,variety,Klein E,
1653,W/RN/3,1956,barley second test crop,29-Oct-55,,diary record,ploughed,
1654,W/RN/3,1956,barley second test crop,08-Dec-55,,diary record,ground Chalk applied,
1655,W/RN/3,1956,barley second test crop,16-Jan-56,,diary record,potash applied to equalise treatment dressing to 1955 potatoes,
1656,W/RN/3,1956,barley second test crop,13-Mar-56,,diary record,'Nitro-chalk' applied,
1657,W/RN/3,1956,barley second test crop,16-Mar-56,,diary record,seed drilled at 23 bushels per acre,
1658,W/RN/3,1956,barley second test crop,19-Apr-56,,diary record,Additional 'Nitro-chalk' applied,
1659,W/RN/3,1956,barley second test crop,21-Aug-56,,diary record,Harvested,
1660,W/RN/3,1956,barley second test crop,,,variety,Herta,
1661,W/RN/3,1957,ley first year,24-Aug-56,,diary record,ploughed twice,
1662,W/RN/3,1957,ley first year,l-Oct-1956,,diary record,and,
1663,W/RN/3,1957,ley first year,08-Apr-57,,diary record,Basal fertilizers applied,
1664,W/RN/3,1957,ley first year,15-Apr-57,,diary record,seed sown at 40 lb per acre,
1665,W/RN/3,1957,ley first year,26;-July-1957,,diary record,'Nitro-chalk' applied: second dressing,
1666,W/RN/3,1957,ley first year,30-Aug-57,,diary record,'Nitro-chalk' applied: third dressing,
1667,W/RN/3,1957,ley first year,23-Jun-57,24-Oct-57,diary record,grazed 5 circuits,
1668,W/RN/3,1957,ley first year,,,variety,"seed mixture: 20 lb S24 Perennial grass, 11 lb S143 Cocksfoot, 6 lb late flowering Red clover 3 1b S100 white clover",
1669,W/RN/3,1957,ley second year,11-Mar-57,,diary record,Basal potash applied,
1670,W/RN/3,1957,ley second year,11-Mar-57,,diary record,'Nitro-chalk' applied,
1671,W/RN/3,1957,ley second year,01-Jun-57,,diary record,'Nitro-chalk' applied,
1672,W/RN/3,1957,ley second year,03-Sep-57,,diary record,'Nitro-chalk' applied,
1673,W/RN/3,1957,ley second year,05-Apr-57,16-Oct-57,diary record,grazed 8 circuits,
1674,W/RN/3,1957,ley third year,11-Mar-57,,diary record,Basal potash applied,
1675,W/RN/3,1957,ley third year,11-Mar-57,,diary record,'Nitrochalk' applied,
1676,W/RN/3,1957,ley third year,07-Jun-57,,diary record,'Nitrochalk' applied,
1677,W/RN/3,1957,ley third year,30-Aug-57,,diary record,'Nitrochalk' applied,
1678,W/RN/3,1957,ley third year,17-Apr-57,08-Oct-57,diary record,grazed 8 circuits,
1679,W/RN/3,1957,lucerne first year,l-Oct-1956,,diary record,ploughed,
1680,W/RN/3,1957,lucerne first year,08-Apr-57,,diary record,Basal fertilizers applied,
1681,W/RN/3,1957,lucerne first year,15-Apr-57,,diary record,seed sown at 25 lb per acre,
1682,W/RN/3,1957,lucerne first year,13-Jun-57,,diary record,sprayed with dieldrin at 2.5 pints in 20 gallons per acre,
1683,W/RN/3,1957,lucerne first year,17-Jul-57,,diary record,cut twice,
1684,W/RN/3,1957,lucerne first year,15-Sep-57,,diary record,cut twice,
1685,W/RN/3,1957,lucerne first year,,,variety,Du Puits,
1686,W/RN/3,1957,lucerne second year,11-Mar-57,,diary record,Basal potash applied,
1687,W/RN/3,1957,lucerne second year,11-Jun-57,,diary record,cut 3 times,
1688,W/RN/3,1957,lucerne second year,17-Jul-57,,diary record,cut 3 times,
1689,W/RN/3,1957,lucerne second year,17-Sep-57,,diary record,cut 3 times,
1690,W/RN/3,1957,lucerne second year,11-Mar-57,,diary record,Iucerne third year. Basal potash applied,
1691,W/RN/3,1957,lucerne second year,11-Jun-57,,diary record,cut 3 times,
1692,W/RN/3,1957,lucerne second year,17-Jul-57,,diary record,cut 3 times,
1693,W/RN/3,1957,lucerne second year,17-Sep-57,,diary record,cut 3 times,
1694,W/RN/3,1957,potatoes first course,24-Aug-56,,diary record,ploughed twice,
1695,W/RN/3,1957,potatoes first course,l-Oct-1956,,diary record,and,
1696,W/RN/3,1957,potatoes first course,05-Apr-57,,diary record,Basal fertilizers applied,
1697,W/RN/3,1957,potatoes first course,09-Apr-57,,diary record,potatoes machine planted,
1698,W/RN/3,1957,potatoes first course,03-Jul-57,,diary record,earthed up,
1699,W/RN/3,1957,potatoes first course,03-Aug-57,,diary record,"sprayed 3 times with Copper Fungicide, 5 1b in 40 gallons per acre",
1700,W/RN/3,1957,potatoes first course,23-Aug-57,,diary record,"sprayed 3 times with Copper Fungicide, 5 1b in 40 gallons per acre",
1701,W/RN/3,1957,potatoes first course,04-Sep-57,,diary record,"sprayed 3 times with Copper Fungicide, 5 1b in 40 gallons per acre",
1702,W/RN/3,1957,potatoes first course,16-Sep-57,,diary record,"sprayed with arsenious compound, 1 gallons in 40 gallons per acre",
1703,W/RN/3,1957,potatoes first course,l-Oct-1957,,diary record,lifted,
1704,W/RN/3,1957,potatoes first course,,,variety,Majestic,
1705,W/RN/3,1957,rye second course,09-Oct-56,,diary record,ploughed,
1706,W/RN/3,1957,rye second course,20-Oct-56,,diary record,seed drilled at 2.5 bushels per acre,
1707,W/RN/3,1957,rye second course,13-Apr-57,,diary record,'Nitro-chalk' applied,
1708,W/RN/3,1957,rye second course,11-May-57,,diary record,seed hay mixture undersown on 4 plots,
1709,W/RN/3,1957,rye second course,re-sown-May-1957,,diary record,seed hay mixture undersown on 4 plots,
1710,W/RN/3,1957,rye second course,28-Aug-57,,diary record,seed hay mixture undersown on 4 plots,
1711,W/RN/3,1957,rye second course,07-Aug-57,,diary record,Hervested,
1712,W/RN/3,1957,rye second course,,,variety,King II,
1713,W/RN/3,1957,seeds hay third course,20-Apr-56,,diary record,seed undersown at 50 lb per acre in rye,
1714,W/RN/3,1957,seeds hay third course,14-Mar-57,,diary record,Sulphate of ammonia and potash applied,
1715,W/RN/3,1957,seeds hay third course,11-Jun-57,,diary record,first cut,
1716,W/RN/3,1957,seeds hay third course,13-Jun-57,,diary record,'Nitrochalk' applied,
1717,W/RN/3,1957,seeds hay third course,02-Sep-57,,diary record,second cut,
1718,W/RN/3,1957,seeds hay third course,,,variety,"seed mixture: 19 1b S24 Perennial grass, 9 1b late flowering Red clover 2 lo Alsike American. 57/Be/1.2",
1719,W/RN/3,1957,turnips third course,29-Sep-56,,diary record,ploughed twice,
1720,W/RN/3,1957,turnips third course,17-Nov-56,,diary record,and,
1721,W/RN/3,1957,turnips third course,11-Apr-57,,diary record,Sulphate of ammonia and potash applied,
1722,W/RN/3,1957,turnips third course,11-May-57,,diary record,Carrots Stomp,
1723,W/RN/3,1957,turnips third course,05-Jul-57,,diary record,Turnips drilled at 5 lb per acre,
1724,W/RN/3,1957,turnips third course,29-Jul-57,07-Aug-57,diary record,singled,
1725,W/RN/3,1957,turnips third course,26-Sep-57,30-Sep-57,diary record,Harvested,
1726,W/RN/3,1957,turnips third course,,,variety,material Green Globe,
1727,W/RN/3,1957,sugar beet first test crop,13-Dec-56,,diary record,dung applied,
1728,W/RN/3,1957,sugar beet first test crop,14-Dec-56,,diary record,ploughed,
1729,W/RN/3,1957,sugar beet first test crop,08-Apr-57,,diary record,Basal and treatment fertilizers applied,
1730,W/RN/3,1957,sugar beet first test crop,12-Apr-57,,diary record,seed drilled at 12 lb per acre,
1731,W/RN/3,1957,sugar beet first test crop,22-May-57,,diary record,sprayed with miscible DDT at 3 pints in 20 gallons per acre,
1732,W/RN/3,1957,sugar beet first test crop,13-Jun-57,17-Jun-57,diary record,singled,
1733,W/RN/3,1957,sugar beet first test crop,08-Jul-57,,diary record,sprayed with methyl demeton at 12 oz in 60 gallons per acre,
1734,W/RN/3,1957,sugar beet first test crop,14-Nov-57,18-Nov-57,diary record,lifted,
1735,W/RN/3,1957,sugar beet first test crop,,,variety,Klein 5,
1736,W/RN/3,1957,barley second test crop,05-Dec-56,,diary record,ploughed;,
1737,W/RN/3,1957,barley second test crop,19-Dec-56,,diary record,potash applied to equalize treatment dressing to 1956 sugar Bead test crop,
1738,W/RN/3,1957,barley second test crop,27-Feb-57,,diary record,ground Chalk applied at 20 cwt per acre,
1739,W/RN/3,1957,barley second test crop,05-Mar-57,,diary record,'Nitrochalk' applied,
1740,W/RN/3,1957,barley second test crop,16-Mar-57,,diary record,seed drilled at 24 bushels per acre,
1741,W/RN/3,1957,barley second test crop,02-Aug-57,,diary record,Harvested,
1742,W/RN/3,1957,barley second test crop,,,variety,Herta,
1743,W/RN/3,1958,ley first year,30-Aug-57,,diary record,ploughed twice,
1744,W/RN/3,1958,ley first year,30-Nov-57,,diary record,and,
1745,W/RN/3,1958,ley first year,05-Mar-58,,diary record,ground Chalk applied at 19 cwt per acre,
1746,W/RN/3,1958,ley first year,18-Apr-58,,diary record,Basal fertilizers and 'Nitro-chalk' applied;,
1747,W/RN/3,1958,ley first year,19-Apr-58,,diary record,seed sown at 40 1b per acre,
1748,W/RN/3,1958,ley first year,30;-June-1958,,diary record,'Nitro-chalk' applied: second dressing -,
1749,W/RN/3,1958,ley first year,13-Aug-58,,diary record,third dressing -,
1750,W/RN/3,1958,ley first year,23-Jun-58,03-Nov-58,diary record,grazed 7 circuits,
1751,W/RN/3,1958,ley first year,,,variety,"seed mixture: 20 lb S24 Perennial grass, 11 1b S143 Cocksfoot, 6 1b late flowering Red clover 3 1b S100 white clover",
1752,W/RN/3,1958,ley second year,02-Mar-58,,diary record,potash and nitrogen fertilizers applied,
1753,W/RN/3,1958,ley second year,29-May-58,,diary record,potash and nitrogen fertilizers applied,
1754,W/RN/3,1958,ley second year,08-Aug-58,,diary record,potash and nitrogen fertilizers applied,
1755,W/RN/3,1958,ley second year,28-Apr-58,24-Oct-58,diary record,grazed 9 circuits,
1756,W/RN/3,1958,ley third year,05-Mar-58,,diary record,ground Chalk applied at 12 cwt per acre,
1757,W/RN/3,1958,ley third year,24-Mar-58,,diary record,potash and nitrogen fertilizers applied,
1758,W/RN/3,1958,ley third year,30-May-58,,diary record,potash and nitrogen fertilizers applied,
1759,W/RN/3,1958,ley third year,08-Aug-58,,diary record,potash and nitrogen fertilizers applied,
1760,W/RN/3,1958,ley third year,06-May-58,05-Nov-58,diary record,grazed 6 circuits,
1761,W/RN/3,1958,lucerne first year,30-Aug-57,,diary record,ploughed twice,
1762,W/RN/3,1958,lucerne first year,30-Nov-57,,diary record,and,
1763,W/RN/3,1958,lucerne first year,05-Mar-58,,diary record,ground Chalk applied at 19 cwt per acre,
1764,W/RN/3,1958,lucerne first year,18-Apr-58,,diary record,Basal fertilizers applied,
1765,W/RN/3,1958,lucerne first year,19-Apr-58,,diary record,seed sown at 25 lb per acre,
1766,W/RN/3,1958,lucerne first year,08-Aug-58,,diary record,sprayed with dieldrin st 2 pints in 40 gallons per one: due 14. cut twice,
1767,W/RN/3,1958,lucerne first year,14-Oct-58,,diary record,sprayed with dieldrin st 2 pints in 40 gallons per one: due 14. cut twice,
1768,W/RN/3,1958,lucerne first year,,,variety,Du Puits,
1769,W/RN/3,1958,lucerne second year,14-Mar-58,,diary record,Basal potash applied,
1770,W/RN/3,1958,lucerne second year,16-Jun-58,,diary record,cut 3 times,
1771,W/RN/3,1958,lucerne second year,08-Aug-58,,diary record,cut 3 times,
1772,W/RN/3,1958,lucerne second year,14-Oct-58,,diary record,cut 3 times,
1773,W/RN/3,1958,lucerne third year,14-Mar-58,,diary record,Basal potash applied,
1774,W/RN/3,1958,lucerne third year,16-Jun-58,,diary record,cut 3 times,
1775,W/RN/3,1958,lucerne third year,08-Aug-58,,diary record,cut 3 times,
1776,W/RN/3,1958,lucerne third year,14-Oct-58,,diary record,cut 3 times,
1777,W/RN/3,1958,potatoes first course,30-Aug-57,,diary record,ploughed twice,
1778,W/RN/3,1958,potatoes first course,30-Nov-57,,diary record,and,
1779,W/RN/3,1958,potatoes first course,16-Apr-58,,diary record,Basal fertilizers applied,
1780,W/RN/3,1958,potatoes first course,17-Apr-58,,diary record,potatoes machine planted,
1781,W/RN/3,1958,potatoes first course,19-Jun-58,,diary record,earthed up,
1782,W/RN/3,1958,potatoes first course,14;-July-1958,,diary record,sprayed 3 times with Copper Fungicide: 5 1b in 80 gallons per acre,
1783,W/RN/3,1958,potatoes first course,29-Jul-58,,diary record,Copper Fungicide: 5 1b in 40 gallons per acre,
1784,W/RN/3,1958,potatoes first course,16-Aug-58,,diary record,Copper Fungicide: 5 1b in 40 gallons per acre,
1785,W/RN/3,1958,potatoes first course,12-Sep-58,,diary record,"sprayed with arsenious compound, 1 gallons in 40 gallons per acre",
1786,W/RN/3,1958,potatoes first course,07-Oct-58,,diary record,lifted,
1787,W/RN/3,1958,potatoes first course,,,variety,Majestic,
1788,W/RN/3,1958,rye second course,05-Oct-57,,diary record,ploughed,
1789,W/RN/3,1958,rye second course,26-Oct-57,,diary record,seed drilled at 2.5 bushels per acre,
1790,W/RN/3,1958,rye second course,22-Apr-58,,diary record,'Nitro-chalk' applied,
1791,W/RN/3,1958,rye second course,19-Apr-58,,diary record,seed hay mixture undersown on 4 plots,
1792,W/RN/3,1958,rye second course,31-Aug-58,,diary record,Harvested,
1793,W/RN/3,1958,rye second course,,,variety,King II,
1794,W/RN/3,1958,seeds hay third course,26-Aug-58,,diary record,seed undersown at 30 lb per acre in rye: isy 11. 1957. ploughed,
1795,W/RN/3,1958,seeds hay third course,28-Aug-58,,diary record,re-sown,
1796,W/RN/3,1958,seeds hay third course,05-Mar-58,,diary record,ground Chalk applied at 12 cwt per acre;,
1797,W/RN/3,1958,seeds hay third course,24-Mar-58,,diary record,potash and nitrogen fertilizers applied,
1798,W/RN/3,1958,seeds hay third course,16-Jun-58,,diary record,first cut,
1799,W/RN/3,1958,seeds hay third course,17-Jun-58,,diary record,'Nitro-chalk' applied,
