source_id	experiment	harvest_year	plot	start year	orig_record	record	flag	amount	unit	water_volume	water_unit
8644	RW/CS/326	2003	far field i	19-Aug-03	CleanCrop Egret at 4.0 1 in 200 l.	CleanCrop Egret at 4.0 1 in 200 l.					
8645	RW/CS/326	2003	far field i	29-Aug-03	chopped straw.	chopped straw.					
8646	RW/CS/326	2004	great knott iii	18-Aug-03	Straw treatment applied.	Straw treatment applied.					
8647	RW/CS/326	2004	great knott iii	18-Aug-03	chopped straw.	chopped straw.					
8648	RW/CS/326	2004	great knott iii	24-Sep-03	ploughed 35 cm furrows.	ploughed 35 cm furrows.					
8649	RW/CS/326	2004	great knott iii	25-Sep-03	cultipressed	cultipressed					
8650	RW/CS/326	2004	great knott iii	27-Sep-03	cultipressed	cultipressed					
8651	RW/CS/326	2004	great knott iii	27-Sep-03	"Combination drilled, Hereward, tr. Sibutol Secur, at 350 seed* with the Accord drill."	"Combination drilled, Hereward, tr. Sibutol Secur, at 350 seed* with the Accord drill."					
8652	RW/CS/326	2004	great knott iii	21-Oct-03	Decoy water at 5 kg.	Decoy water at 5 kg.					
8653	RW/CS/326	2004	great knott iii	07-Nov-03	Crystal at 4.0 1 in 200 1.	Crystal at 4.0 1 in 200 1.					
8654	RW/CS/326	2004	great knott iii	17-Mar-04	sulphuric Gold at 167 kg. (50 kg N).	sulphuric Gold at 167 kg. (50 kg N).					
8655	RW/CS/326	2004	great knott iii	09-Apr-04	tm) Topik at 0.125 1 in 100 l.	tm) Topik at 0.125 1 in 100 l.					
8656	RW/CS/326	2004	great knott iii	09-Apr-04	tm) ABe at 0.5 1 in 100 l.	tm) ABe at 0.5 1 in 100 l.					
8657	RW/CS/326	2004	great knott iii	17-Apr-04	tm) ally at 30 g in 200 l.	tm) ally at 30 g in 200 l.					
8658	RW/CS/326	2004	great knott iii	17-Apr-04	tm) Starane XL at 1.5 1 in 200 1.	tm) Starane XL at 1.5 1 in 200 1.					
8659	RW/CS/326	2004	great knott iii	06-May-04	sulphuric Gold at 467 kg. (140 kg N).	sulphuric Gold at 467 kg. (140 kg N).					
8660	RW/CS/326	2004	great knott iii	13-May-04	tm) Opus at 0.75 1 in 200 l.	tm) Opus at 0.75 1 in 200 l.					
8661	RW/CS/326	2004	great knott iii	13-May-04	tm) Moddus at 0.15 1 in 200 1.	tm) Moddus at 0.15 1 in 200 1.					
8662	RW/CS/326	2004	great knott iii	13-Jun-04	tm) Folicur at 0.7 1 in 200 l.	tm) Folicur at 0.7 1 in 200 l.					
8663	RW/CS/326	2004	great knott iii	13-Jun-04	tm) Amistar at 0.5 1 in 200 1.	tm) Amistar at 0.5 1 in 200 1.					
8664	RW/CS/326	2004	great knott iii	13-Jun-04	tm) Hallmark with Zeon Technology at 50 ml in 200 l.	tm) Hallmark with Zeon Technology at 50 ml in 200 l.					
8665	RW/CS/326	2004	great knott iii	31-Aug-04	combine harvested plots for yield.	combine harvested plots for yield.					
8666	RW/CS/326	2004	great knott iii	31-Aug-04	Straw baled and weighed.	Straw baled and weighed.					
8667	RW/CS/326	2004	far field i	19-Aug-03	CleanCrop Egret applied at 4.0 1 on 200 l.	CleanCrop Egret applied at 4.0 1 on 200 l.					
8668	RW/CS/326	2004	far field i	29-Aug-03	Straw treatment applied.	Straw treatment applied.					
8669	RW/CS/326	2004	far field i	29-Sep-03	muriate of potash at 250 kg.	muriate of potash at 250 kg.					
8670	RW/CS/326	2004	far field i	05-Oct-03	ploughed 30 cm furrows.	ploughed 30 cm furrows.					
8671	RW/CS/326	2004	far field i	06-Oct-03	cultipressed	cultipressed					
8672	RW/CS/326	2004	far field i	07-Oct-03	"drilled, Consort, tr. Sibutol Secur at 300 seeds/m2 with the Accord drill."	"drilled, Consort, tr. Sibutol Secur at 300 seeds/m2 with the Accord drill."					
8673	RW/CS/326	2004	far field i	17-Dec-03	tm) Arelon 500 at 3.5 1 in 200 1.	tm) Arelon 500 at 3.5 1 in 200 1.					
8674	RW/CS/326	2004	far field i	17-Dec-03	tm) Treflan at 1.5 1 in 200 l.	tm) Treflan at 1.5 1 in 200 l.					
8675	RW/CS/326	2004	far field i	12-Mar-04	tm) Cutonic Copper Ultra at 0.25 1 in 200 l.	tm) Cutonic Copper Ultra at 0.25 1 in 200 l.					
8676	RW/CS/326	2004	far field i	12-Mar-04	tm) Aventis manganese 500 at 1.5 1 in 200 l.	tm) Aventis manganese 500 at 1.5 1 in 200 l.					
8677	RW/CS/326	2004	far field i	18-Mar-04	"sulphuric Gold 30% N, 7.6% S at 167 kg."	"sulphuric Gold 30% N, 7.6% S at 167 kg."					
8678	RW/CS/326	2004	far field i	29-Mar-04	Duplosan KV at 1.0 1 in 200 l. 	Duplosan KV at 1.0 1 in 200 l. 					
8679	RW/CS/326	2004	far field i	19-Apr-04	tm) ally at 30 g in 200 l.	tm) ally at 30 g in 200 l.					
8680	RW/CS/326	2004	far field i	19-Apr-04	tm) Biotril 24/16 at 0.5 1 in 200 l.	tm) Biotril 24/16 at 0.5 1 in 200 l.					
8681	RW/CS/326	2004	far field i	19-Apr-04	tm) Phase II at 1.0 1 in 200 l.	tm) Phase II at 1.0 1 in 200 l.					
8682	RW/CS/326	2004	far field i	03-May-04	"sulphuric Gold 30% N, 7.6% S at 467 kg."	"sulphuric Gold 30% N, 7.6% S at 467 kg."					
8683	RW/CS/326	2004	far field i	03-Jun-04	tm) Opus at 0.5 1 in 200 l.	tm) Opus at 0.5 1 in 200 l.					
8684	RW/CS/326	2004	far field i	03-Jun-04	tm) Twist at 0.75 1 in 200 l.	tm) Twist at 0.75 1 in 200 l.					
8685	RW/CS/326	2004	far field i	05-Jul-04	Aphox at 280 g in 200 l.	Aphox at 280 g in 200 l.					
8686	RW/CS/326	2004	far field i	05-Sep-04	combine harvested plots for yield. swathed straw	combine harvested plots for yield. swathed straw					
8687	RW/CS/326	2004	far field i	07-Sep-04	"sampled, baled and weighed straw."	"sampled, baled and weighed straw."					
8688	RW/CS/326	2005	great knott iii	02-Sep-04	Straw treatment applied.	Straw treatment applied.					
8689	RW/CS/326	2005	great knott iii	07-Sep-04	chopped straw.	chopped straw.					
8690	RW/CS/326	2005	great knott iii	21-Sep-04	ploughed 35 cm furrows.	ploughed 35 cm furrows.					
8691	RW/CS/326	2005	great knott iii	22-Sep-04	cultipressed	cultipressed					
8692	RW/CS/326	2005	great knott iii	27-Sep-04	"Combination drilled, Hereward, tr. Sibutol Secur, at 350 seed* with the Accord drill, rolled."	"Combination drilled, Hereward, tr. Sibutol Secur, at 350 seed* with the Accord drill, rolled."					
8693	RW/CS/326	2005	great knott iii	05-Nov-04	tm) Claire at 3.3 1 in 200 l.	tm) Claire at 3.3 1 in 200 l.					
8694	RW/CS/326	2005	great knott iii	05-Nov-04	tm) Aplha IPU 500 at 2.5 1 in 200 l.	tm) Aplha IPU 500 at 2.5 1 in 200 l.					
8695	RW/CS/326	2005	great knott iii	05-Nov-04	tm) Hallmark with Zeon Technology at 50 ml in 200 l.	tm) Hallmark with Zeon Technology at 50 ml in 200 l.					
8696	RW/CS/326	2005	great knott iii	19-Mar-05	tm) Duplosan KV at 1.5 1 in 200 1.	tm) Duplosan KV at 1.5 1 in 200 1.					
8697	RW/CS/326	2005	great knott iii	19-Mar-05	tm) Atlantis at 0.4 1 in 200 l.	tm) Atlantis at 0.4 1 in 200 l.					
8698	RW/CS/326	2005	great knott iii	19-Mar-05	tm) Biopower at 1.0 1 in 200 l.	tm) Biopower at 1.0 1 in 200 l.					
8699	RW/CS/326	2005	great knott iii	03-Apr-05	sulphuric Gold at 167 kg. (50 kg N).	sulphuric Gold at 167 kg. (50 kg N).					
8700	RW/CS/326	2005	great knott iii	30-Apr-05	34.5% N at 406 kg. (140 kg N).	34.5% N at 406 kg. (140 kg N).					
8701	RW/CS/326	2005	great knott iii	27-May-05	tm) Opus at 0.75 1 in 200 l.	tm) Opus at 0.75 1 in 200 l.					
8702	RW/CS/326	2005	great knott iii	27-May-05	tm) Twist at 0.8 1 in 200 l.	tm) Twist at 0.8 1 in 200 l.					
8703	RW/CS/326	2005	great knott iii	27-May-05	tm) Starane 2 at 0.75 1 in 200 l.	tm) Starane 2 at 0.75 1 in 200 l.					
8704	RW/CS/326	2005	great knott iii	17-Aug-05	"combine harvested plots for yield, combined discards, swathed straw and weighed."	"combine harvested plots for yield, combined discards, swathed straw and weighed."					
8705	RW/CS/326	2005	far field i	07-Sep-04	Straw treatment applied.	Straw treatment applied.					
8706	RW/CS/326	2005	far field i	26-Sep-04	glyphosate 360 at 4.0 1 in 200 l.	glyphosate 360 at 4.0 1 in 200 l.					
8707	RW/CS/326	2005	far field i	02-Oct-04	ploughed 35 cm furrows.	ploughed 35 cm furrows.					
8708	RW/CS/326	2005	far field i	02-Oct-04	"power harrowed, drilled, Hereward, tr. Sibutol Secur at 350 seed* with the Accord drill."	"power harrowed, drilled, Hereward, tr. Sibutol Secur at 350 seed* with the Accord drill."					
8709	RW/CS/326	2005	far field i	14-Nov-04	tm) Claire at 2.5 1 in 200 l.	tm) Claire at 2.5 1 in 200 l.					
8710	RW/CS/326	2005	far field i	14-Nov-04	tm) Aplha IPU 500 at 2.5 1 1n 200 l.	tm) Aplha IPU 500 at 2.5 1 1n 200 l.					
8711	RW/CS/326	2005	far field i	14-Nov-04	tm) Hallmark with Zeon Technology at 50 ml in 200 1.	tm) Hallmark with Zeon Technology at 50 ml in 200 1.					
8712	RW/CS/326	2005	far field i	09-Apr-05	"sulphuric Gold 30% N, 7.6% S at 167 kg. "	"sulphuric Gold 30% N, 7.6% S at 167 kg. "					
8713	RW/CS/326	2005	far field i	14-May-05	"sulphuric Gold 30% N, 7.6% S at 467 kg."	"sulphuric Gold 30% N, 7.6% S at 467 kg."					
8714	RW/CS/326	2005	far field i	15-May-05	tm) Opus at 0.75 1 in 200 l.	tm) Opus at 0.75 1 in 200 l.					
8715	RW/CS/326	2005	far field i	15-May-05	tm) Amistar Opti at 1.5 1 in 200 l.	tm) Amistar Opti at 1.5 1 in 200 l.					
8716	RW/CS/326	2005	far field i	15-May-05	tm) Starane 2 at 0.5 1 in 200 l. 	tm) Starane 2 at 0.5 1 in 200 l. 					
8717	RW/CS/326	2005	far field i	09-Jun-05	tm) Amistar at 0.3 1 in 200 l.	tm) Amistar at 0.3 1 in 200 l.					
8718	RW/CS/326	2005	far field i	09-Jun-05	tm) Opus at 0.5 1 in 200 l.	tm) Opus at 0.5 1 in 200 l.					
8719	RW/CS/326	2005	far field i	02-Sep-05	"combine harvested plots for yield, combined discards, swathed straw, sampled, baled and weighed straw."	"combine harvested plots for yield, combined discards, swathed straw, sampled, baled and weighed straw."					
8720	RW/CS/326	2006	great knott iii	18-Aug-05	"Straw treatment applied, baled remaining straw."	"Straw treatment applied, baled remaining straw."					
8721	RW/CS/326	2006	great knott iii	26-Sep-05	ploughed 35 cm furrows.	ploughed 35 cm furrows.					
8722	RW/CS/326	2006	great knott iii	28-Sep-05	"cultipressed, combination drilled, Hereward, tr. Sibutol Secur, at 350 seed, rolled."	"cultipressed, combination drilled, Hereward, tr. Sibutol Secur, at 350 seed, rolled."					
8723	RW/CS/326	2006	great knott iii	03-Oct-05	Crystal at 4.0 1 in 200 l.	Crystal at 4.0 1 in 200 l.					
8724	RW/CS/326	2006	great knott iii	05-Dec-05	Hallmark with Zeon Technology at 50 ml in 200 l.	Hallmark with Zeon Technology at 50 ml in 200 l.					
8725	RW/CS/326	2006	great knott iii	15-Mar-06	Double top at 185 kg. (50 kg N).	Double top at 185 kg. (50 kg N).					
8726	RW/CS/326	2006	great knott iii	21-Apr-06	tm) Opus at 0.75 1 in 200 l.	tm) Opus at 0.75 1 in 200 l.					
8727	RW/CS/326	2006	great knott iii	21-Apr-06	tm) Bravo 500 at 1.01 main 200 l.	tm) Bravo 500 at 1.01 main 200 l.					
8728	RW/CS/326	2006	great knott iii	21-Apr-06	tm) flexitined at 0.2 1 in 200 l.	tm) flexitined at 0.2 1 in 200 l.					
8729	RW/CS/326	2006	great knott iii	24-Apr-06	Double top at 435 kg. (140 kg N).	Double top at 435 kg. (140 kg N).					
8730	RW/CS/326	2006	great knott iii	16-May-06	tm) ally Max SX at 42 g in 200 l.	tm) ally Max SX at 42 g in 200 l.					
8731	RW/CS/326	2006	great knott iii	16-May-06	tm) Starane 2 at 0.75 1 in 200 l.	tm) Starane 2 at 0.75 1 in 200 l.					
8732	RW/CS/326	2006	great knott iii	02-Jun-06	tm) Opus at 0.75 1 in 200 l.	tm) Opus at 0.75 1 in 200 l.					
8733	RW/CS/326	2006	great knott iii	02-Jun-06	tm) Bravo 500 at 1.0 1 in 200 l.	tm) Bravo 500 at 1.0 1 in 200 l.					
8734	RW/CS/326	2006	great knott iii	02-Jun-06	tm) Vivid at 0.4 1 in 200 l.	tm) Vivid at 0.4 1 in 200 l.					
8735	RW/CS/326	2006	great knott iii	16-Aug-06	"combine harvested plots for yield, combined discards, swathed straw, sample and weighed."	"combine harvested plots for yield, combined discards, swathed straw, sample and weighed."					
8736	RW/CS/326	2006	far field i	07-Sep-05	Straw treatment applied. remaining straw baled and removed.	Straw treatment applied. remaining straw baled and removed.					
8737	RW/CS/326	2006	far field i	22-Sep-05	Azural at 3.0 1 in 200 l.	Azural at 3.0 1 in 200 l.					
8738	RW/CS/326	2006	far field i	01-Oct-05	ploughed 35 cm furrows.	ploughed 35 cm furrows.					
8739	RW/CS/326	2006	far field i	08-Oct-05	rolled.	rolled.					
8740	RW/CS/326	2006	far field i	12-Oct-05	"Combination drilled, Hereward, tr. Sibutol Secur at 350 seeds/m2 with the Accord drill."	"Combination drilled, Hereward, tr. Sibutol Secur at 350 seeds/m2 with the Accord drill."					
8741	RW/CS/326	2006	far field i	14-Oct-05	rolled.	rolled.					
8742	RW/CS/326	2006	far field i	13-Nov-05	tm) Alpha IPU 500 at 2.0 1 in 200 l.	tm) Alpha IPU 500 at 2.0 1 in 200 l.					
8743	RW/CS/326	2006	far field i	13-Nov-05	tm) Hallmark with Zeon Technology at 50 ml in 200 l.	tm) Hallmark with Zeon Technology at 50 ml in 200 l.					
8744	RW/CS/326	2006	far field i	13-Nov-05	tm) Mantrac 500 at 1.01 in 200 l.	tm) Mantrac 500 at 1.01 in 200 l.					
8745	RW/CS/326	2006	far field i	13-Nov-05	tm) Stomp 40 SC at 2.5 1 in 200 l.	tm) Stomp 40 SC at 2.5 1 in 200 l.					
8746	RW/CS/326	2006	far field i	17-Mar-06	"N sulphuric 30% N, 7.6% S at 185 kg."	"N sulphuric 30% N, 7.6% S at 185 kg."					
8747	RW/CS/326	2006	far field i	07-Apr-06	tm) Pacifica at 0.4 kg in 200 l.	tm) Pacifica at 0.4 kg in 200 l.					
8748	RW/CS/326	2006	far field i	07-Apr-06	tm) Biopower at 1.01 in 200 l.	tm) Biopower at 1.01 in 200 l.					
8749	RW/CS/326	2006	far field i	07-Apr-06	tm) Duplosan KV at 2.01 in 200 1.	tm) Duplosan KV at 2.01 in 200 1.					
8750	RW/CS/326	2006	far field i	07-Apr-06	: tm) Biopower at 1.01 in 200 1.	: tm) Biopower at 1.01 in 200 1.					
8751	RW/CS/326	2006	far field i	24-Apr-06	tm) Opus at 0.75 1 in 200 1.	tm) Opus at 0.75 1 in 200 1.					
8752	RW/CS/326	2006	far field i	24-Apr-06	tm) Bravo 500 at 1.25 1 in 200 l.	tm) Bravo 500 at 1.25 1 in 200 l.					
8753	RW/CS/326	2006	far field i	24-Apr-06	tm) Mantrac 500 at 1.25 1 in 200 l.	tm) Mantrac 500 at 1.25 1 in 200 l.					
8754	RW/CS/326	2006	far field i	25-Apr-06	"Double top 27% N, 12 S at 481 kg."	"Double top 27% N, 12 S at 481 kg."					
8755	RW/CS/326	2006	far field i	16-May-06	tm) Quantum SX at 30 g in 200 1.	tm) Quantum SX at 30 g in 200 1.					
8756	RW/CS/326	2006	far field i	16-May-06	tm) Copper man at 2.0 1 in 200 1.	tm) Copper man at 2.0 1 in 200 1.					
8757	RW/CS/326	2006	far field i	07-Jun-06	tm) Bravo 500ar at 1.0 1 in 200 l.	tm) Bravo 500ar at 1.0 1 in 200 l.					
8758	RW/CS/326	2006	far field i	07-Jun-06	tm) Opus at 0.75 1 in 200 l.	tm) Opus at 0.75 1 in 200 l.					
8759	RW/CS/326	2006	far field i	07-Jun-06	tm) Vivid at 0.4 1 in 200 1.	tm) Vivid at 0.4 1 in 200 1.					
8760	RW/CS/326	2006	far field i	27-Aug-06	"combine harvested plots for yield, combined discards, swathed straw, sampled, baled and weighed straw."	"combine harvested plots for yield, combined discards, swathed straw, sampled, baled and weighed straw."					
8761	R/BK/1	1992	all sections	30-Sep-91	P applied.	P applied.					
8762	R/BK/1	1992	all sections	07-Oct-91	"K, Na and Mg applied."	"K, Na and Mg applied."					
8763	R/BK/1	1992	all sections	09-Oct-91	FYM applied.	FYM applied.					
8764	R/BK/1	1992	all sections	11-Oct-91	ploughed and furrow pressed.	ploughed and furrow pressed.					
8765	R/BK/1	1992	all sections	14-Oct-91	rotary harrowed.	rotary harrowed.					
8766	R/BK/1	1992	w wheat	31-Aug-91	Straw chopped (section 0).	Straw chopped (section 0).					
8767	R/BK/1	1992	w wheat	09-Oct-91	Chalk applied at 2.9 t (sections 4 and 6)	Chalk applied at 2.9 t (sections 4 and 6)					
8768	R/BK/1	1992	w wheat	10-Oct-91	autumn N treatment applied.	autumn N treatment applied.					
8769	R/BK/1	1992	w wheat	15-Oct-91	"rotary harrowed. Apollo, dressed Fonofos seed treatment, drilled at 200 kg."	"rotary harrowed. Apollo, dressed Fonofos seed treatment, drilled at 200 kg."					
8770	R/BK/1	1992	w wheat	16-Oct-91	rolled.	rolled.					
8771	R/BK/1	1992	w wheat	06-Dec-91	Stomp 400 (except section 8). 3.3 l 200 1	Stomp 400 (except section 8). 3.3 l 200 1					
8772	R/BK/1	1992	w wheat	06-Dec-91	Stefes IPU (except section 8). 2.5 l 200 l	Stefes IPU (except section 8). 2.5 l 200 l					
8773	R/BK/1	1992	w wheat	10-Apr-92	spring N treatment applied.	spring N treatment applied.					
8774	R/BK/1	1992	w wheat	14-May-92	"Sportak 45 at 0.90 1, Calixin at 0.50 1 and Tripart Brevis at 2.25 1 in 200 1 (except section 6)."	"Sportak 45 at 0.90 1, Calixin at 0.50 1 and Tripart Brevis at 2.25 1 in 200 1 (except section 6)."					
8775	R/BK/1	1992	w wheat	09-Jun-92	Chiltern 01?Æ at 2.0 1 and Mistral at 1.0 1 in 200 1 (except section 6).	Chiltern 01?Æ at 2.0 1 and Mistral at 1.0 1 in 200 1 (except section 6).					
8776	R/BK/1	1992	w wheat	23-Jun-92	Radar at 0.50 1 and Mistral at 0.50 1 in 200 1 (except section 6).	Radar at 0.50 1 and Mistral at 0.50 1 in 200 1 (except section 6).					
8777	R/BK/1	1992	w wheat	28-Jun-92	Roundup at 6.0 1 with High Stefes Mixture B at 2.9 1 in 150 1 (except section 8).	Roundup at 6.0 1 with High Stefes Mixture B at 2.9 1 in 150 1 (except section 8).					
8778	R/BK/1	1992	w wheat	06-Aug-92	combine harvested.	combine harvested.					
8779	R/BK/1	1992	potatoes	15-Jan-92	Chisel ploughed.	Chisel ploughed.					
8780	R/BK/1	1992	potatoes	10-Apr-92	N treatment applied.	N treatment applied.					
8781	R/BK/1	1992	potatoes	13-Apr-92	hay spring-tine cultivated.	hay spring-tine cultivated.					
8782	R/BK/1	1992	potatoes	23-Apr-92	rotary harrowed. planted Pentland Crown Elite 2.	rotary harrowed. planted Pentland Crown Elite 2.					
8783	R/BK/1	1992	potatoes	13-May-92	Rotalin at 5.5 1 in 400 1.	Rotalin at 5.5 1 in 400 1.					
8784	R/BK/1	1992	potatoes	22-Jun-92	Manex at 2.0 1 with Nu Film P at 0.18 1 in 200 1.	Manex at 2.0 1 with Nu Film P at 0.18 1 in 200 1.					
8785	R/BK/1	1992	potatoes	08-Jul-92	"Manex at 2.0 1 and Aphox at 0.28 kg with Nu Film P at 0.18 1 in 200 1,"	"Manex at 2.0 1 and Aphox at 0.28 kg with Nu Film P at 0.18 1 in 200 1,"					
8786	R/BK/1	1992	potatoes	16-Jul-92	Manex at 2.0 1 with Nu Film P at 0.18 1 in 200 1.	Manex at 2.0 1 with Nu Film P at 0.18 1 in 200 1.					
8787	R/BK/1	1992	potatoes	28-Jul-92	Manex at 2.5 1 with Nu Film P at 0.18 1 in 200 1.	Manex at 2.5 1 with Nu Film P at 0.18 1 in 200 1.					
8788	R/BK/1	1992	potatoes	17-Aug-92	Chiltern Super-Tin 4L at 0.56 1 with Nu Film P at 0.18 1 in 200 1.	Chiltern Super-Tin 4L at 0.56 1 with Nu Film P at 0.18 1 in 200 1.					
8789	R/BK/1	1992	potatoes	29-Aug-92	Chiltern Super-Tin 4L at 0.56 1 with Nu Film P at 0.18 1 in 200 l.	Chiltern Super-Tin 4L at 0.56 1 with Nu Film P at 0.18 1 in 200 l.					
8790	R/BK/1	1992	potatoes	10-Sep-92	Reglone at 4.0 1 in 200 l.	Reglone at 4.0 1 in 200 l.					
8791	R/BK/1	1992	potatoes	22-Sep-92	Haulm mechanically destroyed.	Haulm mechanically destroyed.					
8792	R/BK/1	1992	potatoes	02-Oct-92	lifted.	lifted.					
8793	R/BK/1	1992	fallow	15-Jan-92	Chisel ploughed.	Chisel ploughed.					
8794	R/BK/1	1992	fallow	13-Apr-92	hay spring-tine cultivated.	hay spring-tine cultivated.					
8795	R/BK/1	1992	fallow	18-May-92	"hay spring-tine cultivated,"	"hay spring-tine cultivated,"					
8796	R/BK/1	1992	fallow	25-Jun-92	cultivated by rotary grubber.	cultivated by rotary grubber.					
8797	R/BK/1	1993	all sections	08-Oct-92	P applied.	P applied.					
8798	R/BK/1	1993	all sections	13-Oct-92	"Mg, K and Na applied."	"Mg, K and Na applied."					
8799	R/BK/1	1993	all sections	14-Oct-92	FYM applied.	FYM applied.					
8800	R/BK/1	1993	all sections	15-Oct-92	ploughed.	ploughed.					
8801	R/BK/1	1993	all sections	19-Oct-92	rotary harrowed. plots 21 to 1l.	rotary harrowed. plots 21 to 1l.					
8802	R/BK/1	1993	all sections	04-Nov-92	hay spring-tine cultivated plots 01 & 12-20.	hay spring-tine cultivated plots 01 & 12-20.					
8803	R/BK/1	1993	w wheat	07-Aug-92	Straw chopped (section 0 only).	Straw chopped (section 0 only).					
8804	R/BK/1	1993	w wheat	08-Oct-92	autumn N treatment applied.	autumn N treatment applied.					
8805	R/BK/1	1993	w wheat	06-Nov-92	"rotary harrowed. Apollo, dressed Fonofos seed treatment, drilled at 380 seed per square are."	"rotary harrowed. Apollo, dressed Fonofos seed treatment, drilled at 380 seed per square are."					
8806	R/BK/1	1993	w wheat	19-Mar-93	rolled.	rolled.					
8807	R/BK/1	1993	w wheat	20-Apr-93	spring N treatment applied. .	spring N treatment applied. .					
8808	R/BK/1	1993	w wheat	22-Apr-93	Astix at 2.0 1 and Oxytril CM at 1.5 1 in 200 1 (except section 8).	Astix at 2.0 1 and Oxytril CM at 1.5 1 in 200 1 (except section 8).					
8809	R/BK/1	1993	w wheat	06-May-93	"Mistral at 1.0 1, Sportak 45 at 0.90 1 and Tripart Brevis at 2.25 1 in 200 1 (except section 6)."	"Mistral at 1.0 1, Sportak 45 at 0.90 1 and Tripart Brevis at 2.25 1 in 200 1 (except section 6)."					
8810	R/BK/1	1993	w wheat	10-May-93	Cheetah R at 2.5 1 in 200 1 (except section 8).	Cheetah R at 2.5 1 in 200 1 (except section 8).					
8811	R/BK/1	1993	w wheat	04-Jun-93	Starane 2 at 1.5 1 in 200 1 (except section 8).	Starane 2 at 1.5 1 in 200 1 (except section 8).					
8812	R/BK/1	1993	w wheat	04-Jun-93	Bombardier at 2.0 1 and Mistral at 1.0 1 in 200 1 (except section 6}.	Bombardier at 2.0 1 and Mistral at 1.0 1 in 200 1 (except section 6}.					
8813	R/BK/1	1993	w wheat	22-Jun-93	Corbel at 1.0 1 and Radar at 0.50 1 in 200 1 (except section 6).	Corbel at 1.0 1 and Radar at 0.50 1 in 200 1 (except section 6).					
8814	R/BK/1	1993	w wheat	04-Aug-93	Roundup at 6.0 1 with High Stefes Mixture B at 2.9 1 in 150 1 (except section 8).	Roundup at 6.0 1 with High Stefes Mixture B at 2.9 1 in 150 1 (except section 8).					
8815	R/BK/1	1993	w wheat	17-Aug-93	combine harvested.	combine harvested.					
8816	R/BK/1	1993	potatoes	12-Feb-93	Chisel ploughed.	Chisel ploughed.					
8817	R/BK/1	1993	potatoes	20-Apr-93	spring N treatment applied.	spring N treatment applied.					
