record_id,source_id,sequence,Experiment,harvest_year,plots,start_date_orig,start date,end_date_orig,end_date,primary_activity,flag,record,crop,form,purpose,rate,unit,water_volume,water_volume_unit,method,orig_record
,10770,,RW/CS/326,2008,great knott iii,27-Aug-08,,,,h,2,Combine harvested plots for yield,,,c_1775,,,,,,"combine harvest, plots for yield"
,10772,,RW/CS/326,2008,great knott iii,27-Aug-08,,,,http://aims.fao.org/aos/agrovoc/c_6774,2,Sampled straw,,,,,,,,,"sample, baled and weight straw"
,10772,,RW/CS/326,2008,great knott iii,27-Aug-08,,,,http://aims.fao.org/aos/agrovoc/c_25789,2,Straw weighed,,,,,,,,,"sample, baled and weight straw"
,10773,,RW/CS/326,2008,far field i,07-Sep-07,,,,om,1,Load straw normal,,,,12,plot,,,,"Road straw, normal"
,10774,,RW/CS/326,2008,far field i,07-Sep-07,,,,om,1,Load straw 2 x normal,,,,24,plot,,,,"Road straw, 2 x normal"
,10775,,RW/CS/326,2008,far field i,07-Sep-07,,,,om,1,Load straw 4 x normal,,,,48,plot,,,,"Road straw, 4 x normal"
,10776,,RW/CS/326,2008,far field i,01-Oct-07,,,,AGRO_00000024,2,Azural,,Azural,,2,l/ha,200,l/ha,,Azural
,10777,,RW/CS/326,2008,far field i,09-Oct-07,,,,AGRO_00000002,2,Ploughed - thrown west,,,,,,,,http://aims.fao.org/aos/agrovoc/c_25695,ploughed new
,10779,,RW/CS/326,2008,far field i,26-Oct-07,,,,s,1,Accord drilled,,,,,,,,,Accord drilled
,10780,,RW/CS/326,2008,far field i,26-Oct-07,,,,s,1,Hereward tr Beret gold,,,,,,350,,seeds/m2,Hereward tr Beret gold
,10781,,RW/CS/326,2008,far field i,27-Oct-07,,,,AGRO_00000004,2,Rolled,,,c_6636,,,,,,rolled
,10782,,RW/CS/326,2008,far field i,26-Nov-07,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Avadex Excel 15G,,Avadex Excel 15G,,15,kg/ha,,,,Avadex Excel 15G
,10783,,RW/CS/326,2008,far field i,13-Dec-07,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Stomp 400 SC,,Stomp 400 SC,,3.3,l/ha,200,l/ha,,Stomp 400 SC
,10784,,RW/CS/326,2008,far field i,13-Dec-07,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Arelon 500,,Arelon 500,,1,l/ha,200,l/ha,,Arelon 500
,10785,,RW/CS/326,2008,far field i,13-Dec-07,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Hallmark with Zeon Technology,,Hallmark Zeon,,50,ml/ha,200,l/ha,,Hallmark with Zeon Technology
,10786,,RW/CS/326,2008,far field i,05-Mar-08,,,,AGRO_01000000,2,Double Top,,Double Top,,,,133,kg/ha,,Double top
,10787,,RW/CS/326,2008,far field i,02-May-08,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Pacifica,,Pacifica,,0.5,kg/ha,200,l/ha,,Pacifica
,10788,,RW/CS/326,2008,far field i,02-May-08,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Biopower,,Biopower,,1,l/ha,200,l/ha,,Biopower
,10789,,RW/CS/326,2008,far field i,02-May-08,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Deuce,,Deuce,,1,l/ha,200,l/ha,,Dec
,10790,,RW/CS/326,2008,far field i,02-May-08,,,,AGRO_00000024,2,Bravo 500,,Bravo 500,,1,l/ha,200,l/ha,,Bravo 500
,10791,,RW/CS/326,2008,far field i,02-May-08,,,,AGRO_00000024,2,Flexity,,Flexity,,0.2,l/ha,200,l/ha,,flexitined
,10792,,RW/CS/326,2008,far field i,10-May-08,,,,AGRO_01000000,2,Double Top,,Double Top,,,,533,kg/ha,,Double top
,10793,,RW/CS/326,2008,far field i,05-Jun-08,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Amistar Opti,,Amistar Opti,,1.25,l/ha,200,l/ha,,Amistar Opti
,10794,,RW/CS/326,2008,far field i,05-Jun-08,,,,AGRO_00000024,2,Opus,,Opus,,l/ha,200,l/ha,,,Opus
,10795,,RW/CS/326,2008,far field i,05-Jun-08,,,,http://aims.fao.org/aos/agrovoc/c_10795,2,Manganese Sulphate,,http://aims.fao.org/aos/agrovoc/c_4571,,5,kg/ha,200,l/ha,,manganese Sulphate
,10796,,RW/CS/326,2008,far field i,15-Sep-08,,,,h,2,Combine harvested plots for yield,,,c_1775,,,,,,"combine harvest, plots for yield"
,10798,,RW/CS/326,2008,far field i,16-Sep-08,,,,http://aims.fao.org/aos/agrovoc/c_6774,2,Sampled straw,,,,,,,,,"sample, baled and weight straw"
,10798,,RW/CS/326,2008,far field i,16-Sep-08,,,,http://aims.fao.org/aos/agrovoc/c_25789,2,Straw weighed,,,,,,,,,"sample, baled and weight straw"
,10799,,RW/CS/326,2009,great knott iii,28-Aug-08,,,,om,1,Load straw Normal plots,,,,24.3,plot,,,,Road straw Normal plots
,10800,,RW/CS/326,2009,great knott iii,28-Aug-08,,,,om,1,Load straw x 2 plots,,,,48.6,plot,,,,Road straw x 2 plots
,10801,,RW/CS/326,2009,great knott iii,28-Aug-08,,,,om,1,Load straw x 4 plots,,,,97.2,plot,,,,Road straw x 4 plots
,10802,,RW/CS/326,2009,great knott iii,28-Aug-08,,,,http://aims.fao.org/aos/agrovoc/c_25716,2,Topped to chop straw,,,,,,,,,topped to crop straw
,10803,,RW/CS/326,2009,great knott iii,12-Sep-08,,,,AGRO_00000024,2,Dow Agrosciences glyphosate 360,,Dow Agrosciences Glyphosate 360,,2,l/ha,200,,l/ha,Dow Agrosciences glyphosate 360
,10804,,RW/CS/326,2009,great knott iii,02-Oct-08,,,,AGRO_00000002,2,Ploughed - thrown east,,,,,,,,http://aims.fao.org/aos/agrovoc/c_25695,ploughed E
,10805,,RW/CS/326,2009,great knott iii,04-Oct-08,,,,AGRO_00000002,2,Cultipressed,,,,,,,,Simba Cultipress,cultipressed
,10806,,RW/CS/326,2009,great knott iii,16-Oct-08,,,,s,1,Combination drilled,,,,,,,,,Combination drilled
,10807,,RW/CS/326,2009,great knott iii,16-Oct-08,,,,s,1,Hereward tr Anchor,,,,,,350,,seeds/m2,Hereward tr Anchor
,10808,,RW/CS/326,2009,great knott iii,22-Oct-08,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Liberator,,Liberator,,0.6,l/ha,200,l/ha,,Liberator 0.60
,10809,,RW/CS/326,2009,great knott iii,24-Oct-08,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Decoy Wetex,,Decoy Wetex,,7,kg/ha,,,,Decoy water
,10810,,RW/CS/326,2009,great knott iii,20-Nov-08,,,,p,1,Karan,,,,5,kg/ha,,,,Karan
,10811,,RW/CS/326,2009,great knott iii,27-Nov-08,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Avadex Excel 15G,,Avadex Excel 15G,,15,kg/ha,,,,Avadex Excel 15G
,10812,,RW/CS/326,2009,great knott iii,10-Dec-08,,,,p,1,Alpha Pendimethalin 330 EC,,,,4,l/ha,,,,Alpha Pendimathalin 330 EC
,10813,,RW/CS/326,2009,great knott iii,10-Dec-08,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Arelon 500,,Arelon 500,,3,l/ha,,,,Arelon 500
,10814,,RW/CS/326,2009,great knott iii,10-Dec-08,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Hallmark with Zeon Technology,,Hallmark Zeon,,50,ml/ha,,l/ha,,Hallmark with Zeon Technology
,10815,,RW/CS/326,2009,great knott iii,03-Mar-09,,,,AGRO_01000000,2,Double Top,,Double Top,,,,185,kg/ha,,Double top
,10816,,RW/CS/326,2009,great knott iii,14-Apr-09,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Pacifica,,Pacifica,,0.4,kg/ha,,,,Pacifica
,10817,,RW/CS/326,2009,great knott iii,14-Apr-09,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Biopower,,Biopower,,1,l/ha,,,,Biopower
,10819,,RW/CS/326,2009,great knott iii,02-May-09,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Deuce,,Deuce,,1,l/ha,,l/ha,,Piece
,10820,,RW/CS/326,2009,great knott iii,02-May-09,,,,AGRO_00000024,2,Bravo 500,,Bravo 500,,1,l/ha,,l/ha,,Bravo 500
,10821,,RW/CS/326,2009,great knott iii,02-May-09,,,,p,1,Talius,,,,0.13,l/ha,,,,Talius
,10822,,RW/CS/326,2009,great knott iii,02-May-09,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,BASF 3C Chlormequat 720,,BASF 3C Chlormequat 720,,2.25,l/ha,,l/ha,,BASF 3C Chlormequat 720
,10823,,RW/CS/326,2009,great knott iii,04-May-09,,,,AGRO_00000024,2,Ally Max SX,,Ally Max SX,,42,g/ha,,,,ally Max SX
,10824,,RW/CS/326,2009,great knott iii,04-May-09,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Agriguard Fluroxypyr,,Agriguard Fluroxypyr,,0.75,l/ha,,,,Agriguard Fluroxypyr
,10826,,RW/CS/326,2009,great knott iii,28-May-09,,,,p,1,Brutus,,,,1.5,l/ha,,,,Brutus
,10827,,RW/CS/326,2009,great knott iii,28-May-09,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Amistar Opti,,Amistar Opti,,1.25,l/ha,,,,Amistar Opti
,10828,,RW/CS/326,2009,great knott iii,25-Jun-09,,,,http://aims.fao.org/aos/agrovoc/c_4524,2,Mow paths,,,http://aims.fao.org/aos/agrovoc/c_12679,,,,,,mow / rotavated plants
,10828,,RW/CS/326,2009,great knott iii,25-Jun-09,,,,http://aims.fao.org/aos/agrovoc/c_4524,2,Rotavated paths,,,AGRO_00000002,,,,,http://aims.fao.org/aos/agrovoc/c_330875,mow / rotavated plants
,10829,,RW/CS/326,2009,great knott iii,13-Aug-09,,,,h,2,Combine harvested discards,,,c_1775,,,,,,combine harvest discards
,10830,,RW/CS/326,2009,great knott iii,15-Aug-09,,,,h,2,Combine harvested plots for yield,,,c_1775,,,,,,"combine harvest, plots for yield"
,10831,,RW/CS/326,2009,great knott iii,15-Aug-09,,,,http://aims.fao.org/aos/agrovoc/c_6774,2,Sampled straw,,,,,,,,,"sample, baled and weight straw"
,10831,,RW/CS/326,2009,great knott iii,15-Aug-09,,,,http://aims.fao.org/aos/agrovoc/c_25789,2,Straw weighed,,,,,,,,,"sample, baled and weight straw"
,10832,,RW/CS/326,2009,great knott iii,19-Aug-09,,,,http://aims.fao.org/aos/agrovoc/c_6774,2,Sampled straw,,,,,,,,,"sample, baled and weight straw"
,10832,,RW/CS/326,2009,great knott iii,19-Aug-09,,,,http://aims.fao.org/aos/agrovoc/c_25789,2,Straw weighed,,,,,,,,,"sample, baled and weight straw"
,10833,,RW/CS/326,2009,far field i,16-Sep-08,,,,om,1,Load straw Normal plots,,,,17.31,plot,,,,Road straw Normal plots
,10834,,RW/CS/326,2009,far field i,16-Sep-08,,,,om,1,Load straw x 2 plots,,,,34.63,plot,,,,Road straw x 2 plots
,10835,,RW/CS/326,2009,far field i,16-Sep-08,,,,om,1,Load straw x 4 plots,,,,69.25,plot,,,,Road straw x 4 plots
,10836,,RW/CS/326,2009,far field i,25-Sep-08,,,,http://aims.fao.org/aos/agrovoc/c_25716,2,Topped to chop straw,,,,,,,,,topped to crop straw
,10837,,RW/CS/326,2009,far field i,14-Oct-08,,,,AGRO_00000002,2,Ploughed - thrown north west,,,,,,,,http://aims.fao.org/aos/agrovoc/c_25695,ploughed / NW
,10839,,RW/CS/326,2009,far field i,14-Oct-08,,,,s,1,Accord drilled,,,,,,,,,Accord drilled
,10840,,RW/CS/326,2009,far field i,14-Oct-08,,,,s,1,Hereward tr Anchor,,,,,,350,,seeds/m2,Hereward tr Anchor
,10841,,RW/CS/326,2009,far field i,14-Oct-08,,,,AGRO_00000004,2,Rolled,,,c_6636,,,,,,rolled
,10842,,RW/CS/326,2009,far field i,11-Dec-08,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Avadex Excel 15G,,Avadex Excel 15G,,15,kg/ha,,,,Avadex Excel 15G
,10843,,RW/CS/326,2009,far field i,11-Mar-09,,,,AGRO_01000000,2,Double Top,,Double Top,,,,185,kg/ha,,Double top
,10844,,RW/CS/326,2009,far field i,20-Apr-09,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Pacifica,,Pacifica,,0.5,kg/ha,,,,Pacifica
,10845,,RW/CS/326,2009,far field i,20-Apr-09,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Biopower,,Biopower,,1,l/ha,,,,Biopower
,10847,,RW/CS/326,2009,far field i,10-May-09,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Cherokee,,Cherokee,,1.25,l/ha,,,,Cherokee
,10848,,RW/CS/326,2009,far field i,10-May-09,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Cycocel,,New 5C Cycocel,,2.25,l/ha,,,,Cycocel
,10849,,RW/CS/326,2009,far field i,10-May-09,,,,http://aims.fao.org/aos/agrovoc/c_10795,2,Headland Manganese 500,,Headland 500 Manganese,,1,l/ha,200,l/ha,,Headland manganese 500 1.00 in
,10850,,RW/CS/326,2009,far field i,03-Jun-09,,,,AGRO_00000024,2,Opus,,Opus,,l/ha,200,l/ha,,,Opus 0.80 in l/200 l/ha
,10851,,RW/CS/326,2009,far field i,03-Jun-09,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Amistar,,Amistar,,1,l/ha,200,l/ha,,Amistar 1.00 in
,10853,,RW/CS/326,2009,far field i,24-Aug-09,,,,h,2,Combine harvested plots for yield,,,c_1775,,,,,,"combine harvest, plots for yield"
,10854,,RW/CS/326,2009,far field i,24-Aug-09,,,,http://aims.fao.org/aos/agrovoc/c_6774,2,Sampled straw,,,,,,,,,"sample, baled and weight straw"
,10854,,RW/CS/326,2009,far field i,24-Aug-09,,,,http://aims.fao.org/aos/agrovoc/c_25789,2,Straw weighed,,,,,,,,,"sample, baled and weight straw"
,10855,,RW/CS/326,2010,great knott iii,19-Aug-09,,,,om,1,Load straw,,,,,,,,,Road straw
,10856,,RW/CS/326,2010,great knott iii,11-Sep-09,,,,p,1,Nufosate Ace - on stubble,,,,1.5,l/ha,,,,Nufosate Ace - on stubble
,10857,,RW/CS/326,2010,great knott iii,05-Oct-09,,,,s,1,Combination drilled,,,,,,,,,Combination drilled
,10858,,RW/CS/326,2010,great knott iii,05-Oct-09,,,,s,1,Hereward,,,,145,kg/ha,350,,seeds/m2,Hereward - At 350 seed per m2
,10859,,RW/CS/326,2010,great knott iii,05-Oct-09,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Liberator,,Liberator,,0.6,l/ha,200,l/ha,,Liberator - 200 It water
,10860,,RW/CS/326,2010,great knott iii,12-Mar-10,,,,AGRO_01000000,2,Double Top,,Double Top,,,,185,kg/ha,,Double top
,10861,,RW/CS/326,2010,great knott iii,08-Apr-10,,,,p,1,Unix,,,,1,l/ha,146,l/ha,,Unix - 146 It water
,10862,,RW/CS/326,2010,great knott iii,08-Apr-10,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Cherokee,,Cherokee,,1,l/ha,146,l/ha,,Cherokee - 146 It water
,10864,,RW/CS/326,2010,great knott iii,17-Apr-10,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Pacifica - Winter wheat only,,Pacifica,,0.5,kg/ha,146,l/ha,,Pacifica - Winter wheat only (146 It water)
,10865,,RW/CS/326,2010,great knott iii,17-Apr-10,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Biopower - started,,Biopower,,1,l/ha,146,l/ha,,Biopower - started (146 It water)
,10866,,RW/CS/326,2010,great knott iii,04-May-10,,,,http://aims.fao.org/aos/agrovoc/c_4524,2,Rotavated paths,,,AGRO_00000002,,,,,http://aims.fao.org/aos/agrovoc/c_330875,rotavated plants
,10867,,RW/CS/326,2010,great knott iii,05-May-10,,,,AGRO_00000024,2,Bravo 500,,Bravo 500,,1,l/ha,,l/ha,,Bravo 500
,10868,,RW/CS/326,2010,great knott iii,05-May-10,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Deuce,,Deuce,,1,l/ha,,l/ha,,Piece
,10869,,RW/CS/326,2010,great knott iii,05-May-10,,,,p,1,Topik,,,,1,l/ha,,,,take
,10870,,RW/CS/326,2010,great knott iii,05-May-10,,,,p,1,Talius,,,,0.13,l/ha,,,,Talius
,10871,,RW/CS/326,2010,great knott iii,05-May-10,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Agriguard Chlormequat 720,,BASF 3C Chlormequat 720,,2.25,l/ha,,l/ha,,Agriguard Chlormequat 720
,10872,,RW/CS/326,2010,great knott iii,05-May-10,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Chlormequat 3C,,Agriguard Chlormequat 720,,2.25,l/ha,,,,Chlormequat 3C
,10873,,RW/CS/326,2010,great knott iii,10-May-10,,,,http://aims.fao.org/aos/agrovoc/c_4524,2,Mow paths,,,http://aims.fao.org/aos/agrovoc/c_12679,,,,,,mow/ rotavated plants
,10873,,RW/CS/326,2010,great knott iii,10-May-10,,,,http://aims.fao.org/aos/agrovoc/c_4524,2,Rotavated paths,,,AGRO_00000002,,,,,http://aims.fao.org/aos/agrovoc/c_330875,mow/ rotavated plants
,10875,,RW/CS/326,2010,great knott iii,19-May-10,,,,AGRO_00000024,2,Ally Max SX,,Ally Max SX,,42,g/ha,,,,ally Max SX
,10876,,RW/CS/326,2010,great knott iii,19-May-10,,,,p,1,Tomahawk,,,,1,l/ha,,,,Tomahawk
,10877,,RW/CS/326,2010,great knott iii,31-May-10,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Comet 200,,Comet 200,,0.6,l/ha,200,l/ha,,Comat 200 - 200 It water
,10878,,RW/CS/326,2010,great knott iii,31-May-10,,,,AGRO_00000024,2,Opus,,Opus,,l/ha,200,l/ha,,,Opus - 200 It water
,10879,,RW/CS/326,2010,great knott iii,07-Jun-10,,,,path maintenance process,2,Cut paths,,,,,,,,,Cutpaths
,10880,,RW/CS/326,2010,great knott iii,17-Jun-10,,,,path maintenance process,2,Cut paths,,,,,,,,,cut plants
,10881,,RW/CS/326,2010,great knott iii,14-Jul-10,,,,http://aims.fao.org/aos/agrovoc/c_4524,2,Mow paths,,,http://aims.fao.org/aos/agrovoc/c_12679,,,,,,mow / rotavated plants
,10881,,RW/CS/326,2010,great knott iii,14-Jul-10,,,,http://aims.fao.org/aos/agrovoc/c_4524,2,Rotavated paths,,,AGRO_00000002,,,,,http://aims.fao.org/aos/agrovoc/c_330875,mow / rotavated plants
,10882,,RW/CS/326,2010,great knott iii,31-Aug-10,,,,h,2,Combine harvested plots for yield,,,c_1775,,,,,,"combine harvest, plots for yield"
,10883,,RW/CS/326,2010,great knott iii,31-Aug-10,,,,http://aims.fao.org/aos/agrovoc/c_6774,2,Sampled straw,,,,,,,,,"sample, baled and weight straw"
,10883,,RW/CS/326,2010,great knott iii,31-Aug-10,,,,http://aims.fao.org/aos/agrovoc/c_25789,2,Straw weighed,,,,,,,,,"sample, baled and weight straw"
,10884,,RW/CS/326,2010,great knott iii,01-Sep-10,,,,http://aims.fao.org/aos/agrovoc/c_6774,2,Sampled straw,,,,,,,,,"sample, baled and weight straw"
,10884,,RW/CS/326,2010,great knott iii,01-Sep-10,,,,http://aims.fao.org/aos/agrovoc/c_25789,2,Straw weighed,,,,,,,,,"sample, baled and weight straw"
,10886,,RW/CS/326,2010,far field i,01-Oct-09,,,,s,1,Combination drilled,,,,,,,,,Combination drilled
,10887,,RW/CS/326,2010,far field i,01-Oct-09,,,,AGRO_00000004,2,Rolled,,,c_6636,,,,,,rolled
,10888,,RW/CS/326,2010,far field i,01-Oct-09,,,,s,1,Hereward,,,,,,350,,seeds/m2,Hereward - At 350 seed per m2
,10889,,RW/CS/326,2010,far field i,10-Dec-09,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Atlantis,,Atlantis WG,,400,g/ha,200,l/ha,,Atlantis - 200 l/ha water
,10890,,RW/CS/326,2010,far field i,10-Dec-09,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Stomp 400 SC,,Stomp 400 SC,,3,l/ha,200,l/ha,,Stomp 400 SC - l/200 l/ha water
,10891,,RW/CS/326,2010,far field i,10-Dec-09,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Biopower,,Biopower,,1,l/ha,200,l/ha,,Biopower - 200 l/ha water
,10892,,RW/CS/326,2010,far field i,18-Mar-10,,,,AGRO_01000000,2,Double Top,,Double Top,,,,185,kg/ha,,Double top
,10893,,RW/CS/326,2010,far field i,10-Apr-10,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Atlantis WG,,Atlantis WG,,0.4,l/ha,200,l/ha,,Atlantis WG - 200 It water
,10894,,RW/CS/326,2010,far field i,10-Apr-10,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Biopower,,Biopower,,1,l/ha,200,l/ha,,Biopower f 200 It water
,10897,,RW/CS/326,2010,far field i,02-Jun-10,,,,AGRO_00000024,2,Opus,,Opus,,l/ha,200,l/ha,,,Opus - 200 It water
,10898,,RW/CS/326,2010,far field i,02-Jun-10,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Comet,,Comet 200,,0.6,l/ha,200,l/ha,,Comat - 200 lt water
,10899,,RW/CS/326,2010,far field i,06-Sep-10,,,,AGRO_00000025,2,Cut harvest strips,,,,,,,,,"cut harvest strips, weighed and sampled"
,10899,,RW/CS/326,2010,far field i,06-Sep-10,,,,http://aims.fao.org/aos/agrovoc/c_6774,2,Sampled,,,,,,,,,"cut harvest strips, weighed and sampled"
,10899,,RW/CS/326,2010,far field i,06-Sep-10,,,,http://aims.fao.org/aos/agrovoc/c_25789,2,Weighed,,,,,,,,,"cut harvest strips, weighed and sampled"
,10901,,RW/CS/326,2010,far field i,13-Sep-10,,,,http://aims.fao.org/aos/agrovoc/c_6774,2,Sampled straw,,,,,,,,,"sample, baled and weight straw"
,10901,,RW/CS/326,2010,far field i,13-Sep-10,,,,http://aims.fao.org/aos/agrovoc/c_25789,2,Straw weighed,,,,,,,,,"sample, baled and weight straw"
,10902,,RW/CS/326,2010,far field i,10-Oct-10,,,,om,1,"Straw treatment applied, chopped and spread, rate 1 = 15.3kg",,,,,,,,,"others Opera - straw treatment applied, chopped and spread (1=15.3kg)"
,10903,,RW/CS/326,2011,great knott iii,04-Sep-10,,,,om,1,Load straw,,,,,,,,,Road straw
,10904,,RW/CS/326,2011,great knott iii,13-Sep-10,,,,f,1,Lime - applied by contractors,,,,4,t/ha,,,,time - applied by contractors
,10905,,RW/CS/326,2011,great knott iii,20-Sep-10,,,,p,1,Spreader,,,,3,l/ha,,,,Spreader
,10906,,RW/CS/326,2011,great knott iii,21-Sep-10,,22-Sep-10,,c,1,Ploughing,,,,,,,,,ploughing started
,10907,,RW/CS/326,2011,great knott iii,22-Sep-10,,,,c,1,Ploughing completed,,,,,,,,,ploughing completed
,10908,,RW/CS/326,2011,great knott iii,11-Oct-10,,,,AGRO_00000002,2,Cultipressed,,,,,,,,Simba Cultipress,cultipressed
,10909,,RW/CS/326,2011,great knott iii,15-Oct-10,,,,s,1,Drilled Hereward tr Redigo Deter,,,,158,kg/ha seed,350,,seeds/m2,drilled Hereward trt Redigo water - 350
,10910,,RW/CS/326,2011,great knott iii,16-Oct-10,,,,AGRO_00000004,2,Rolled,,,c_6636,,,,,,rolled
,10911,,RW/CS/326,2011,great knott iii,17-Oct-10,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Sprayed Regatta,,Regatta,,0.6,l/ha,200,l/ha,,sprayed Regatta - water volume = 200 l/ha
,10912,,RW/CS/326,2011,great knott iii,13-Dec-10,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Spread Avadex Excel 15G,,Avadex Excel 15G,,15,kg/ha,,,,spread Avadex Excel 15G
,10913,,RW/CS/326,2011,great knott iii,09-Mar-11,,,,AGRO_01000000,2,Double Top,,Double Top,,,,133,kg/ha,,applied Double top fertilizers -
,10914,,RW/CS/326,2011,great knott iii,29-Mar-11,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Sprayed Cherokee,,Cherokee,,1.25,l/ha,118,l/ha,,sprayed Cherokee in118 
,10916,,RW/CS/326,2011,great knott iii,13-Apr-11,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Sprayed Pacifica,,Pacifica,,0.5,kg/ha,,,,sprayed Pacifica
,10917,,RW/CS/326,2011,great knott iii,13-Apr-11,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Sprayed Biopower - wheat only,,Biopower,,1,l/ha,,,,sprayed Biopower - wheat only
,10918,,RW/CS/326,2011,great knott iii,21-Apr-11,,,,AGRO_00000024,2,Sprayed Opus - wheat only,,Opus,,l/ha,200,l/ha,,,sprayed Opus - wheat only in 200 l/ha water
,10919,,RW/CS/326,2011,great knott iii,21-Apr-11,,,,AGRO_00000024,2,Sprayed Bravo 500 - wheat only,,Bravo 500,,1,l/ha,200,l/ha,,sprayed Bravo 500 - wheat only in 200 l/ha water
,10920,,RW/CS/326,2011,great knott iii,21-Apr-11,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Sprayed Agriguard Chlormequat - wheat only,,Agriguard Chlormequat 720,,2.25,l/ha,200,l/ha,,sprayed Agriguard Chlormequat - wheat only in 200 l/ha water
,10921,,RW/CS/326,2011,great knott iii,06-May-11,,,,AGRO_00000024,2,Sprayed Bravo 500 - wheat only,,Bravo 500,,1,l/ha,200,l/ha,,sprayed Bravo 500 in 200 l/ha water. wheat only
,10922,,RW/CS/326,2011,great knott iii,06-May-11,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Sprayed Topik - wheat only,,Topik,,1,l/ha,200,l/ha,,sprayed take in 200 l/ha water. wheat only
,10923,,RW/CS/326,2011,great knott iii,06-May-11,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Sprayed Agriguard Chlormequat 720 . wheat only,,BASF 3C Chlormequat 720,,2.25,l/ha,200,l/ha,,sprayed Agriguard Chlormequat 720 in 200 l/ha water. wheat only
,10924,,RW/CS/326,2011,great knott iii,06-May-11,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Sprayed Justice - wheat only,,Justice,,0.25,l/ha,200,l/ha,,sprayed and Justice in 200 l/ha water. wheat only
,10926,,RW/CS/326,2011,great knott iii,11-May-11,,,,path maintenance process,2,Cut paths,,,,,,,,,cut plants
,10927,,RW/CS/326,2011,great knott iii,20-May-11,,,,AGRO_00000024,2,Sprayed Opus,,Opus,,l/ha,,l/ha,,,sprayed Opus
,10928,,RW/CS/326,2011,great knott iii,20-May-11,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Sprayed Comet 200,,Comet 200,,0.6,l/ha,,,,sprayed Comat 200
,10929,,RW/CS/326,2011,great knott iii,20-May-11,,,,AGRO_00000024,2,Sprayed Bravo 500,,Bravo 500,,1,l/ha,,l/ha,,sprayed Bravo 500
,10930,,RW/CS/326,2011,great knott iii,23-May-11,,,,path maintenance process,2,Cut paths,,,,,,,,,cut plants
,10931,,RW/CS/326,2011,great knott iii,08-Jun-11,,,,path maintenance process,2,Cut paths,,,,,,,,,cut plants
,10932,,RW/CS/326,2011,great knott iii,27-Jun-11,,,,path maintenance process,2,Cut paths,,,,,,,,,cut plants
,10933,,RW/CS/326,2011,great knott iii,26-Jul-11,,,,path maintenance process,2,Cut paths,,,,,,,,,cut plants
,10934,,RW/CS/326,2011,great knott iii,16-Aug-11,,,,http://aims.fao.org/aos/agrovoc/c_35384,2,Combined for yield,,,,,,,,,combined for yield
