Experiment,year,site,new_start_date,new_end_date,operation,old_operations,amount,unit,variety,machine,dressing,plot,tank_mixture,water volume,water volume unit
CS326,2012,great knott,13/10/1911,,Sprayed Cinder,Sprayed Cinder,2,l/ha,l/ha,,,,200,,
CS326,2012,great knott,28/11/1911,,sprayed Hallmark,Sprayed Hallmark with Zeon Technology,50,ml/ha,l/ha,,,,200,,
,,,,,Zeon Technology,,,,,,,,,,
CS326,2012,great knott,29/02/1912,,sprayed Pacifica,sprayed Pacifica,0.4,kg/ha,l/ha,,,,150,,
CS326,2012,great knott,29/02/1912,,Sprayed Bio Power,Sprayed Bio Power,1,l/ha,l/ha,,,,150,,
CS326,2012,great knott,15/03/1912,,Sprayed Cherokee SE,Sprayed Cherokee SE,1,l/ha,l/ha,,,,200,,
CS326,2012,great knott,15/03/1912,,Sprayed Justice,Sprayed Justice,0.125,l/ha,l/ha,,,,200,,
CS326,2012,great knott,12/04/2012,,Applied Nitram fertiliser,Applied Nitram fertiliser,262,kg/ha,,,,,,,
CS326,2012,great knott,16/04/1912,,Mowed Paths :,Mowed Paths :,None,None,,,,,,,
CS326,2012,great knott,23/04/2012,,Sprayed Bravo 500,Sprayed Bravo 500,1,l/ha,,,,,,200,l/ha
CS326,2012,great knott,23/04/2012,,Sprayed Tracker,Sprayed Tracker,0.8,l/ha,,,,,,200,l/ha
CS326,2012,great knott,23/04/2012,,Sprayed Starane2,Sprayed Starane2,0.5,l/ha,,,,,,200,l/ha
CS326,2012,great knott,23/04/2012,,Sprayed Agriguard,Sprayed Agriguard,2.25,l/ha,,,,,,200,l/ha
CS326,2012,great knott,06/05/1912,,Sprayed Ally Max,Sprayed Ally Max in 200I/ha of water,42,g/ha,,,,,,200I/ha,l/ha
CS326,2012,great knott,16/05/1912,,cut paths,cut paths,None,None,,,,,,,
CS326,2012,great knott,17/05/1912,,Applied Nitram,Applied Nitram,262,kg/ha,,,,,,,
CS326,2012,great knott,22/05/1912,,Sprayed Topik,Sprayed Topik,0.125,l/ha,,,,,,,
CS326,2012,great knott,22/05/1912,,Sprayed Adigor,Sprayed Adigor,1,l/ha,,,,,,,
CS326,2012,great knott,23/05/1912,,sprayed comet,sprayed comet,0.6,l/ha,,,,,,,
CS326,2012,great knott,23/05/1912,,Sprayed Bravo 500,Sprayed Bravo 500,1,l/ha,,,,,,,
CS326,2012,great knott,23/05/1912,,Sprayed Opus,Sprayed Opus,0.8,l/ha,,,,,,,
CS326,2012,great knott,13/06/1912,,Sprayed Amistar,Sprayed Amistar,0.3,l/ha,,,,,,100,l/ha
CS326,2012,great knott,13/06/1912,,Sprayed Prosaro,Sprayed Prosaro,0.7,l/ha,,,,,,100,l/ha
CS326,2012,great knott,15/06/1912,,cut paths,cut paths,None,None,,,,,,,
CS326,2012,great knott,09/07/2012,,Topped/Cut Paths -,Topped/Cut Paths -,None,None,,,,,,,
CS326,2012,great knott,30/07/1912,,cut paths,cut paths,None,None,,,,,,,
CS326,2012,great knott,23/08/1912,,"Plots harvested, straw weighed and baled-","Plots harvested, straw weighed and baled-",None,None,,,,,,,
CS326,2012,great knott,19/09/1912,,SubSoiled :,SubSoiled :,None,None,,,,,,,
CS326,2012,great knott,20/09/1912,,ploughed,ploughed,None,None,,,,,,,
CS326,2012,great knott,13/10/2012,,Spread MOP onto Stubble,Spread MOP onto Stubble,227,kg/ha,,,,,,,
CS326,2012,far field,08/09/1911,,"Straw applied to treatments, as per plan","Straw applied to treatments, as per plan",None,None,,,,,,,
CS326,2012,far field,15/09/2011,,"Sprayed Symbol (glyphosate) on 326 area, ex rye area and 12m headland around whole field","Sprayed Symbol (glyphosate) on 326 area, ex rye area and 12m headland around whole field",3,l/ha,,,,,,,
CS326,2012,far field,23/09/1911,,"Ploughed, soil thrown west","Ploughed, soil thrown west",None,None,,,,,,,
CS326,2012,far field,10/10/2011,,drilled,drilled,350,seeds/m*,Hereward,,Redigo Deter,,,,
CS326,2012,far field,11/10/2011,,Cambridge rolled,Cambridge rolled,None,None,,,,,,,
CS326,2012,far field,11/10/2011,,rolled,rolled,None,None,,,,,,,
CS326,2012,far field,11/10/1911,,Errected rabbit netting .,Errected rabbit netting .,None,None,,,,,,,
CS326,2012,far field,17/11/2011,,Sprayed Sherman,Sprayed Sherman,2.5,l/ha,,,,,,200,l/ha
CS326,2012,far field,17/11/2011,,Sprayed Tawny,Sprayed Tawny,2,ml/ha,,,,,,200,l/ha
CS326,2012,far field,17/11/2011,,Sprayed Seal Z,Sprayed Seal Z,50,ml/ha,,,,,,200,l/ha
CS326,2012,far field,28/03/1912,,Double Top applied @ 148 kg/ha= 40 kg/ha N,Double Top applied @ 148 kg/ha= 40 kg/ha N,148,kg/ha,,,,,,,
CS326,2012,far field,29/03/1912,,Spray Cherokee,Spray Cherokee,1.25,Vha,,,,,,,
CS326,2012,far field,29/03/1912,,Spray Pacifica,Spray Pacifica,0.4,kg/ha,,,,,,,
CS326,2012,far field,29/03/1912,,Spray biopower - headland only and 4 tramlines from beans and triangle E of ww1250,Spray biopower - headland only and 4 tramlines from beans and triangle E of ww1250,1,kg/ha,,,,,,,
CS326,2012,far field,10/05/1912,,Nitram,Nitram,203,kg/ha,,,,,,,
CS326,2012,far field,13/05/1912,,Spray fungicide T1 - Ignite,Spray fungicide T1 - Ignite,1,l/ha,,,,,,200,l/ha
CS326,2012,far field,13/05/1912,,Spray Bravo 500,Spray Bravo 500,1,l/ha,,,,,,200,l/ha
CS326,2012,far field,13/05/1912,,sprayed Chlormequat,Spray Chlormequat,2,l/ha,,,,,,200,l/ha
CS326,2012,far field,13/05/1912,,Spray Mn,Spray Mn,2,l/ha,,,,,,200,l/ha
CS326,2012,far field,24/05/1912,,Nitram applied as per plan,Nitram applied as per plan,203,kg/ha,,,,,,,
CS326,2012,far field,06/09/1912,,Combined Plots .,Combined Plots .,None,None,,,,,,,
CS326,2012,far field,07/09/2012,,Straw weighed,Straw weighed,,,,,,,,,
CS326,2013,great knott,23/08/1912,,Baled and weighed straw,Baled and weighed straw,None,None,,,,,,,
CS326,2013,great knott,20/09/1912,,ploughed,ploughed,None,None,,,,,,,
CS326,2013,great knott,11/10/1912,,drilled,drilled,145,kg/ha,Crusoe,,Redigo Deter,,,,
CS326,2013,great knott,13/10/2012,,Spread MOP,Spread MOP,227,kg/ha,,,,,,,
CS326,2013,great knott,13/10/2012,,Sprayed Liberator EW,Sprayed Liberator EW,6,Vha,,,,,,,
CS326,2013,great knott,18/10/1912,,Spread Slug Pellets - Gusto,Spread Slug Pellets - Gusto,6,kg/ha,,,,,,,
CS326,2013,great knott,25/04/1913,,Applied Nitram (second N application),Applied Nitram (second N application),261,kg/ha,,,,,,,
CS326,2013,great knott,07/05/1913,,Sprayed Kingdom,Sprayed Kingdom,1.25,l/ha,,,,,,,
CS326,2013,great knott,07/05/1913,,Sprayed Bravo,Sprayed Bravo,1,l/ha,,,,,,,
CS326,2013,great knott,07/05/1913,,Sprayed Cycocel,Sprayed Cycocel,2,l/ha,,,,,,,
CS326,2013,great knott,05/06/1913,,sprayed refine max,sprayed refine max,75,g/ha,,,,,,,
CS326,2013,great knott,05/06/1913,,sprayed ignite,sprayed ignite,1.2,l/ha,,,,,,,
CS326,2013,great knott,05/06/1913,,sprayed comet,sprayed comet,0.4,l/ha,,,,,,,
CS326,2013,great knott,05/06/1913,,Sprayed Hatchet,Sprayed Hatchet,0.75,l/ha,,,,,,,
CS326,2013,great knott,13/06/2013,,Cut Paths e v,Cut Paths e v,None,None,,,,,,,
CS326,2013,great knott,18/07/2013,,sprayed Cello,sprayed Cello,0.55,l/ha,,,,,,,
CS326,2013,great knott,18/07/2013,,cut paths,cut paths,,,,,,,,,
CS326,2013,great knott,13/08/2013,,Sampo - Harvested plots,Sampo - Harvested plots,None,None,,,,,,,
CS326,2013,great knott,13/08/2013,,"Baled weighed and sampled plots - The first and third split N applications of Nitram were 148 and 261 kg/ha, but the application dates were not recorded.","Baled weighed and sampled plots - The first and third split N applications of Nitram were 148 and 261 kg/ha, but the application dates were not recorded.",,,,,,,,,
CS326,2013,great knott,note,,"The first and third split N applications of Nitram were 148 and 261 kg/ha, but the application dates were not recorded.","The first and third split N applications of Nitram were 148 and 261 kg/ha, but the application dates were not recorded.",None,None,,,,,,,
CS326,2013,far field,07/09/1912,,Straw weighed,Straw weighed,None,None,,,,,,,
CS326,2013,far field,20/09/1912,,Ploughed all plots mE,Ploughed all plots mE,None,None,,,,,,,
CS326,2013,far field,27/10/1912,,drilled,drilled,400,seeds/m?,Crusoe,,Redigo Deter,,,,
CS326,2013,far field,20/02/1913,,re-drilled,re-drilled,500,seeds/m*,Crusoe,,Redigo Deter,,,,
CS326,2013,far field,19/04/1913,,applied Double Top Fertiliser,Applied Double Top Fertilizer,148,kg/ha,,,,,,,
CS326,2013,far field,09/05/13.,,Applied Nitram,Applied Nitram,203,kg/ha,,,,,,,
CS326,2013,far field,16/05/1913,,Sprayed Atlantis,Sprayed Atlantis,0.4,kg/ha,,,,,1,150,l/ha
CS326,2013,far field,16/05/1913,,Sprayed Hadron,Sprayed Hadron,0.6,kg/ha,,,,,1,150,l/ha
CS326,2013,far field,16/05/1913,,Sprayed Bio Power,Sprayed Bio Power,1,l/ha,,,,,1,150,l/ha
CS326,2013,far field,31/05/1913,,Applied Nitram,Applied Nitram,203,kg/ha,,,,,,,
CS326,2013,far field,10/06/1913,,Sprayed Bassoon,Sprayed Bassoon,0.4,l/ha,,,,,,,
CS326,2013,far field,10/06/1913,,Sprayed Gemstone,Sprayed Gemstone,1,l/ha,,,,,,,
CS326,2013,far field,05/07/2013,,Sprayed Ally Max,Sprayed Ally Max,42,g/ha,,,,,,,
CS326,2013,far field,05/07/2013,,sprayed ignite,sprayed ignite,1.1,l/ha,,,,,,,
CS326,2013,far field,05/07/2013,,sprayed comet,sprayed comet,0.25,l/ha,,,,,,,
CS326,2013,far field,05/07/2013,,Sprayed Hatchet Xtra,Sprayed Hatchet Xtra,0.75,l/ha,,,,,,,
CS326,2013,far field,02/09/1913,,Cut plots for yield v,Cut plots for yield v,None,None,,,,,,,
CS326,2013,far field,05/09/1913,,straw weights done,straw weights done,None,None,,,,,,,
CS326,2014,great knott,13/08/1913,,"Straw baled, sampled and loaded on plots See above .","Straw baled, sampled and loaded on plots See above .",None,None,,,,,,,
CS326,2014,great knott,02/10/1913,,Drilled exp site and immediate surrounds,Drilled exp site and immediate surrounds,350,seeds/m*,Crusoe,,,,,,
CS326,2014,great knott,03/10/1913,,Power-harrowed - Exp site and immediate surrounds .,Power-harrowed - Exp site and immediate surrounds .,None,None,,,,,,,
CS326,2014,great knott,05/10/1913,,rolled,rolled,None,None,,,,,,,
CS326,2014,great knott,05/10/1913,,sprayed Liberator,sprayed Liberator,0.6,l/ha,,,,,,,
CS326,2014,great knott,05/10/1913,,Sprayed Defy,Sprayed Defy,2,l/ha,,,,,,,
CS326,2014,great knott,15/10/1913,,Applied Major Slug Pellets,Applied Major Slug Pellets,4,kg/ha,,,,,,,
CS326,2014,great knott,02/12/1913,,sprayed Hallmark,sprayed Hallmark,50,ml/ha,,,,,,,
CS326,2014,great knott,07/03/1914,,Applied Double Top Fertilizer (1st N application),Applied Double Top Fertilizer (1st N application),148,kg/ha,,,,,,,
CS326,2014,great knott,29/03/1914,,sprayed Artemis,sprayed Artemis,1,l/ha,,,,,,,
CS326,2014,great knott,29/03/1914,,Sprayed Bravo 500,Sprayed Bravo 500,1,l/ha,,,,,,,
CS326,2014,great knott,29/03/1914,,sprayed Moddus,sprayed Moddus,150,l/ha,,,,,,,
CS326,2014,great knott,29/03/1914,,Sprayed BASF 3C 720,Sprayed BASF 3C 720,1.25,l/ha,,,,,,,
CS326,2014,great knott,01/04/2014,,Applied Nitram Fertilizer (2nd N application),Applied Nitram Fertilizer (2nd N application),261,kg/ha,,,,,,,
CS326,2014,great knott,23/04/1914,,Applied Nitram (3rd N application),Applied Nitram (3rd N application),261,kg/ha,,,,,,,
CS326,2014,great knott,25/04/1914,,Sprayed Ally Max,Sprayed Ally Max,30,g/ha,,,,,,,
CS326,2014,great knott,25/04/1914,,Sprayed Kingdom,Sprayed Kingdom,1.25,l/ha,,,,,,,
CS326,2014,great knott,25/04/1914,,Sprayed Bravo 500,Sprayed Bravo 500,1,l/ha,,,,,,,
CS326,2014,great knott,25/04/1914,,Sprayed Hatchet Xtra,Sprayed Hatchet Xtra,1,l/ha,,,,,,,
CS326,2014,great knott,16/05/2014,,sprayed Vortex,sprayed Vortex,1.5,Vha,,,,,,,
CS326,2014,great knott,20/06/1914,,cut paths,Cut Paths with Iseki and mower - -,None,None,,,,,,,
,,,,,Iseki and mower - -,,,,,,,,,,
CS326,2014,great knott,31/07/1914,,Cut Paths in and around experiment,Cut Paths in and around experiment,None,None,,,,,,,
CS326,2014,great knott,05/09/1914,,Sampo -Harvested All Plots for Grain Yield .,Sampo -Harvested All Plots for Grain Yield .,None,None,,,,,,,
CS326,2014,great knott,08/09/1914,,"Sampled, Baled and Weighed Straw - All plots","Sampled, Baled and Weighed Straw - All plots with conventional baler",None,None,,,,,,,
,,,,,conventional baler,,,,,,,,,,
CS326,2014,great knott,10/09/1914,,Baled and Removed all straw swath,Baled and Removed all straw swath,None,None,,,,,,,
CS326,2014,far field,11/09/1913,,Straw loaded,Straw loaded,None,None,,,,,,,
CS326,2014,far field,13/09/1913,,Plough / E,Plough / E,None,None,,,,,,,
CS326,2014,far field,20/09/1913,,drilled,drilled,400,seeds/m?,Crusoe,,Redigo Deter,,,,
CS326,2014,far field,20/09/1913,,power harrowed,power harrowed,None,None,,,,,,,
CS326,2014,far field,22/09/13.,,rolled,rolled,None,None,,,,,,,
CS326,2014,far field,26/09/1913,,Put up Rabbit Fencing - -,Put up Rabbit Fencing - -,None,None,,,,,,,
CS326,2014,far field,30/09/1913,,Sprayed Crystal,Sprayed Crystal,4,Vha,,,,,,,
CS326,2014,far field,30/09/1913,,Sprayed Hurricane,Sprayed Hurricane,0.1,Vha,,,,,,,
CS326,2014,far field,30/09/1913,,Sprayed Dictate,Sprayed Dictate,0.2,Vha,,,,,,,
CS326,2014,far field,18/11/1913,,sprayed Hallmark,Sprayed Hallmark with Zeon Technology,50,ml/ha,,,,,,,
,,,,,Zeon Technology,,,,,,,,,,
CS326,2014,far field,28/03/2014,,Applied Double Top Fertilizer (1st N application),Applied Double Top Fertilizer (1st N application),148,kg/ha,,,,,,,
CS326,2014,far field,01/04/1914,,Sprayed Sprinter in 147 l/ha water volume,Sprayed Sprinter in 147 l/ha water volume,1.5,l/ha,,,,,,147,
CS326,2014,far field,15/04/1914,,Sprayed BASF 3C,Sprayed BASF 3C in 200 l/ha water volume.,1.25,Vha,,,,,,200,l/ha
CS326,2014,far field,16/04/1914,,sprayed Moddus,Sprayed Moddus in 200 l/ha water volume.,0.2,Vha,,,,,,200,l/ha
CS326,2014,far field,17/04/1914,,Sprayed Kingdom,Sprayed Kingdom in 200 l/ha water volume.,1.25,Vha,,,,,,200,l/ha
CS326,2014,far field,18/04/1914,,Sprayed Bravo 500,Sprayed Bravo 500 in 200 l/ha water volume.,1,Vha,,,,,,200,l/ha
CS326,2014,far field,19/04/1914,,Sprayed Hunter,Sprayed Hunter in 200 /ha water volume.,1,Vha,,,,,,200,l/ha
CS326,2014,far field,16/04/1914,,Applied Nitram (2nd N application),Applied Nitram (2nd N application),203,kg/ha,,,,,,,
CS326,2014,far field,07/05/1914,,Applied Nitram (3rd N application),Applied Nitram (3rd N application),203,kg/ha,,,,,,,
CS326,2014,far field,21/05/1914,,sprayed Vortex,Sprayed Vortex in 150 l/ha water volume.,15,Vha,,,,,,150,l/ha
CS326,2014,far field,06/06/1914,,sprayed Cello,Sprayed Cello in 150 l/ha water volume.,0.55,Vha,,,,,,150,l/ha
CS326,2014,far field,06/06/1914,,Sprayed Amistar,Sprayed Amistar in 150 l/ha water volume.,0.25,l/ha,,,,,,150,l/ha
CS326,2014,far field,06/06/1914,,sprayed Hallmark,Sprayed Hallmark in 150 l/ha water volume.,40,Vha,,,,,,150,l/ha
CS326,2014,far field,24/08/1914,,Combined plots for yield,Combined plots for yield,None,None,,,,,,,
CS326,2014,far field,06/09/1914,,straw weights done,straw weights done,None,None,,,,,,,
CS326,2014,far field,11/09/1914,,Sprayed Firebrand,"Sprayed Firebrand in 200 V/ha water volumeProblem with ""Auto controlÃ¢â‚¬ï¿½ on sprayer, switched to manual.",1,Vha,,,,,,200,l/ha
CS326,2014,far field,12/09/1914,,Sprayed Samurai,"Sprayed Samurai in 200 /ha water volumeProblem with ""Auto controlÃ¢â‚¬ï¿½ on sprayer, switched to manual.",4,Vha,,,,,,200,l/ha
CS326,2014,far field,02/10/1914,,Sprayed Gallup 360,Sprayed Gallup 360 in 200l/ha water volume,4,Vha,,,,,,200l/ha,l/ha
CS326,2014,far field,02/10/1914,,Sprayed Firebrand,Sprayed Firebrand in 200l/ha water volume,1,Vha,,,,,,200l/ha,l/ha
CS326,2015,great knott,11/09/2014,,"Loaded Straw by hand onto plots 4, 7, 11, 14 See above","Loaded Straw by hand onto plots 4, 7, 11, 14 See above",None,None,,,,,,,
CS326,2015,great knott,11/09/2014,,"Loaded Straw by hand onto plots 26, 10, 13 See above","Loaded Straw by hand onto plots 26, 10, 13 See above",None,None,,,,,,,
CS326,2015,great knott,11/09/2014,,"Loaded Straw by hand onto plots 3, 5, 9, 16 See above","Loaded Straw by hand onto plots 3, 5, 9, 16 See above",None,None,,,,,,,
CS326,2015,great knott,01/10/2014,,drilled,drilled,325,seeds/m*,Crusoe,,Redigo Deter,,,,
CS326,2015,great knott,03/10/2014,,sprayed Liberator,sprayed Liberator,6,vVha,,,,,,,
CS326,2015,great knott,03/10/2014,,Sprayed Anthem,Sprayed Anthem,24,Vha,,,,,,,
CS326,2015,great knott,29/10/2014,,Applied TOS Major Slug Pellets,Applied TOS Major Slug Pellets,5,kg/ha,,,,,,,
CS326,2015,great knott,25/11/2014,,Sprayed Hallmark + Pixie,Sprayed Hallmark + Pixie,50,ml/ha,,,,,,,
CS326,2015,great knott,25/11/2014,,Sprayed Hallmark + Pixie,Sprayed Hallmark + Pixie,1.25,l/ha,,,,,,,
CS326,2015,great knott,12/03/2015,,Applied DoubleTop (27 %N) Fertilizer,Applied DoubleTop (27 %N) Fertilizer,148,kg/ha,,,,,,,
CS326,2015,great knott,23/03/2015,,Sprayed Chex onto Winter Wheat,Sprayed Chex onto Winter Wheat,250,mlha,,,,,,,
CS326,2015,great knott,23/03/2015,,Sprayed Pacifica onto Winter Wheat,Sprayed Pacifica onto Winter Wheat,500,mlha,,,,,,,
CS326,2015,great knott,23/03/2015,,Sprayed Bio Power onto Winter Wheat,Sprayed Bio Power onto Winter Wheat,1,l/ha,,,,,,,
CS326,2015,great knott,27/03/2015,,sprayed Artemis,sprayed Artemis,1,l/ha,,,,,,,
CS326,2015,great knott,27/03/2015,,Sprayed Bravo 500,Sprayed Bravo 500,1,Vha,,,,,,,
CS326,2015,great knott,27/03/2015,,"Sprayed BASF 3C, Chlormequ","Sprayed BASF 3C, Chlormequat 750",1.25,ha,,,,,,200,l/ha
CS326,2015,great knott,27/03/2015,,sprayed Moddus,sprayed Moddus,150,mlha,,,,,,,
CS326,2015,great knott,31/03/2015,,Applied Nitram (34.5 %N) Fertiliser to Winter Wheat,Applied Nitram (34.5 %N) Fertiliser to Winter Wheat,262,kg/ha,,,,,,,
CS326,2015,great knott,22/04/2015,,Sprayed Kingdom,Sprayed Kingdom,1.25,kg/ha,,,,,,,
CS326,2015,great knott,22/04/2015,,sprayed Balear 720,sprayed Balear 720,700,kg/ha,,,,,,,
CS326,2015,great knott,30/04/2015,,Applied Nitram (34.5% N),Applied Nitram (34.5% N),26,kg/ha,,,,,,,
CS326,2015,great knott,22/05/2015,,Sprayed Ally Max,Sprayed Ally Max,30,gm/ha,,,,,,,
CS326,2015,great knott,22/05/2015,,Sprayed Envoy,Sprayed Envoy,750,mlha,,,,,,,
CS326,2015,great knott,22/05/2015,,Sprayed Bravo 500,Sprayod Bravo 500,1,l/ha,,,,,,,
CS326,2015,great knott,12/06/2015,,sprayed Cello,sprayed Cello,550,mlha,,,,,,,
CS326,2015,great knott,04/08/2015,,Harvested surrounds of trial area - Swathed Straw ready to be removed.,Harvested surrounds of trial area - Swathed Straw ready to be removed.,None,None,,,,,,,
CS326,2015,great knott,05/08/2015,,Harvested all plots for yield - Sampo - Swathed Straw to be baled,Harvested all plots for yield - Sampo - Swathed Straw to be baled,None,None,,,,,,,
CS326,2015,great knott,05/08/2015,,"Sampled, Baled and Weighed all plots on trial - 7 conventional baled.","Sampled, Baled and Weighed all plots on trial - 7 conventional baled.",None,None,,,,,,,
CS326,2015,great knott,05/08/2015,,"Loaded Straw onto plots 4, 7, 11, 14","Loaded Straw onto plots 4, 7, 11, 14",17.87,kg/ha,,,,,,,
CS326,2015,great knott,05/08/2015,,"Loaded Straw onto plots 2, 6, 10, 13","Loaded Straw onto plots 2, 6, 10, 13",35.74,kg/ha,,,,,,,
CS326,2015,great knott,05/08/2015,,"Loaded Straw onto plots 3, 5, 9, 16","Loaded Straw onto plots 3, 5, 9, 16",71.4,kg/ha,,,,,,,
CS326,2015,great knott,05/08/2015,,Topped all plots,Topped all plots with topper 9 to condition straw for ploughing,None,None,,,,,,,
,,,,,topper 9 to condition straw for ploughing,,,,,,,,,,
CS326,2015,far field,28/10/2014,,drilled,drilled,400,seeds/m?,Crusoe,,Redigo Deter,,,,
CS326,2015,far field,28/10/2014,,rolled,rolled,None,None,,,,,,,
CS326,2015,far field,25/11/2014,,sprayed Hallmark,Sprayed Hallmark in 200 l/ha water volume,50,mi/ha,,,,,,200,l/ha
CS326,2015,far field,25/11/2014,,Sprayed Movon,Sprayed Movon in 200 l/ha water volume,0.35,l/ha,,,,,,200,l/ha
CS326,2015,far field,25/11/2014,,Sprayed Sienna,Sprayed Sienna in 200 l/ha water volume,2,l/ha,,,,,,200,l/ha
CS326,2015,far field,26/03/2015,,Applied Double Top Fertilizer (27% N),Applied Double Top Fertilizer (27% N),148,kg/ha,,,,,,,
CS326,2015,far field,07/04/2015,,sprayed Chex,Sprayed Chex in 200 l/ha water volume,0.25,wha,,,,,,200,l/ha
CS326,2015,far field,07/04/2015,,sprayed Pacifica,Sprayed Pacifica in 200 l/ha water volume,5,l/ha,,,,,,200,l/ha
CS326,2015,far field,07/04/2015,,Sprayed Bio Power,Sprayed Bio Power in 200lt/ha water volume,1,wha,,,,,,200lt/ha,l/ha
CS326,2015,far field,13/04/2005,,Sprayed Artemis in 131 l/ha water volume,Sprayed Artemis in 131 l/ha water volume,1,l/ha,,,,,,131,
CS326,2015,far field,13/04/2015,,Sprayed Bravo 500 in 131 l/ha water volume,Sprayed Bravo 500 in 131 l/ha water volume,1,Vha,,,,,,131,
CS326,2015,far field,13/04/2005,,"Sprayed BASF 3C, Chlormequ","Sprayed BASF 3C, Chlormequat 750 in 131 I/ha water volume 1304/2015 p Sprayed Moddus in 131 ha water volume 015 l/ha 1304/2015 p Sprayed Sprinter in 131 l/ha water volume 2 tha",1.25,Wha,,,,,,131,l/ha
CS326,2015,far field,14/04/2015,,Applied Nitram (34.5% N),Applied Nitram (34.5% N),203,kg/ha,,,,,,,
CS326,2015,far field,01/05/2015,,Applied Nitram (34.5% N),Applied Nitram (34.5% N),203,kg/ha,,,,,,,
CS326,2015,far field,11/08/2015,,sprayed Cello,sprayed Cello,0.9,wha,,,,,,,
CS326,2015,far field,11/05/2015,,Sprayed Balear 720 in 131 l/ha water volume,Sprayed Balear 720 in 131 l/ha water volume,0.7,Vha,,,,,,131,
CS326,2015,far field,20/05/2015,,cut paths,cut paths,,,,,,,,,
CS326,2015,far field,30/05/2015,,Sprayed Bassoon in 131 l/ha water volume,Sprayed Bassoon in 131 l/ha water volume,0.75,l/ha,,,,,,131,
CS326,2015,far field,30/05/2015,,Sprayed Envoy in 131 l/ha water volume,Sprayed Envoy in 131 l/ha water volume,0.75,l/ha,,,,,,131,
CS326,2015,far field,30/05/2015,,Sprayed Crescent in 131 W/ha water volume 075 Vna,Sprayed Crescent in 131 W/ha water volume 075 Vna,0.75,l/ha,,,,,,131,
CS326,2015,far field,11/09/2015,,Combined plots for yield,Combined plots for yield,,,,,,,,,
CS326,2015,far field,28/09/2015,,Straw weights and loaded,Straw weights and loaded,None,None,,,,,,,
CS326,2016,great knott,05/08/2015,,"Loaded Straw onto plots 4, 7, 11, 14","Loaded Straw onto plots 4, 7, 11, 14",17.87,kg/ha,,,,,,,
CS326,2016,great knott,05/08/2015,,"Loaded Straw onto plots 2, 6, 10, 13","Loaded Straw onto plots 2, 6, 10, 13",35.74,kg/ha,,,,,,,
CS326,2016,great knott,05/08/2015,,"Loaded Straw onto plots 3, 5, 9, 16","Loaded Straw onto plots 3, 5, 9, 16",71.4,kg/ha,,,,,,,
CS326,2016,great knott,05/08/2015,,Topped all plots,Topped all plots with topper 9 to condition straw,None,None,,,,,,,
,,,,,topper 9 to condition straw,,,,,,,,,,
CS326,2016,great knott,05/08/2015,,ploughing - -,ploughing - -,None,None,,,,,,,
CS326,2016,great knott,06/09/2015,,Sprayed Samurai,Sprayed Samurai,1,It/ha,,,,,,,
CS326,2016,great knott,06/09/2015,,Sprayed Firebrand,Sprayed Firebrand,2,It/ha,,,,,,,
CS326,2016,great knott,15/09/2015,,Ploughed; Thrown West,Ploughed; Thrown West,None,None,,,,,,,
CS326,2016,great knott,28/09/2015,,Cultipressed,Cultipressed,None,None,,,,,,,
CS326,2016,great knott,05/10/2015,,Drilled Crusoe,Drilled Crusoe,350,seeds/m?,Crusoe,,Redigo,,,,
CS326,2016,great knott,05/10/2015,,Ring Rolled,Ring Rolled,None,None,,,,,,,
CS326,2016,great knott,09/10/2015,,sprayed Liberator,sprayed Liberator,600,ml/ha,,,,,,,
CS326,2016,great knott,12/11/2015,,sprayed Hallmark,sprayed Hallmark,40,mi/ha,,,,,,,
CS326,2016,great knott,08/03/2016,,Applied Double Top Fertilizer (27% N),Applied Double Top Fertilizer (27% N); Applied with Kuhn Aerospreader,148,kg/ha,,,,,,,
,,,,,Kuhn Aerospreader,,,,,,,,,,
CS326,2016,great knott,01/04/2016,,Applied Nitram (34.5% N),Applied Nitram (34.5% N),260,kg/ha,,,,,,,
CS326,2016,great knott,05/04/2016,,Sprayed 3C Chlormequ,Sprayed 3C Chlormequat 750,1.25,It/ha,,,,,,131,l/ha
CS326,2016,great knott,05/04/2016,,sprayed Moddus,sprayed Moddus,200,ml/ha,,,,,,,
CS326,2016,great knott,05/04/2016,,Sprayed Savannah,Sprayed Savannah,500,mi/ha,,,,,,,
CS326,2016,great knott,05/04/2016,,Sprayed Mirage 40ec,Sprayed Mirage 40ec,500,ml/ha,,,,,,,
CS326,2016,great knott,05/04/2016,,Sprayed Bravo 500,Sprayed Bravo 500,1,It/ha,,,,,,,
CS326,2016,great knott,08/04/2016,,sprayed Moddus,sprayed Moddus,150,ml/ha,,,,,,,
CS326,2016,great knott,08/04/2016,,Sprayed 3C Chlormequ,Sprayed 3C Chlormequat 750,1.25,It/ha,,,,,,131,l/ha
CS326,2016,great knott,08/04/2016,,Sprayed Odin,Sprayed Odin,500,ml/ha,,,,,,,
CS326,2016,great knott,08/04/2016,,Sprayed Mirage 40ec,Sprayed Mirage 40ec,500,mi/ha,,,,,,,
CS326,2016,great knott,08/04/2016,,Sprayed Bravo 500,Sprayed Bravo 500,1,It/ha,,,,,,,
CS326,2016,great knott,14/04/2016,,Applied MOP; Applied to wheat only,Applied MOP; Applied to wheat only,250,kg/ha,,,,,,,
CS326,2016,great knott,14/04/2016,,Applied TSP,Applied TSP,298,kg/ha,,,,,,,
